House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_BR_kW,AC_DNR_kW,Kitchen_kW
House33,2018-09-06 21:00:00,1.80404,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.09668666666666667,0.01680333333333333,0.08954000000000001
House33,2018-09-06 22:00:00,1.5931899999999997,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07979500000000002,0.01976,0.07454500000000004
House33,2018-09-06 23:00:00,1.9891583333333327,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.0974,0.024333333333333332,0.13849666666666674
House33,2018-09-07 00:00:00,1.3183250000000002,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.05496166666666665,0.025603333333333325,0.06951499999999995
House33,2018-09-07 01:00:00,0.3700149999999992,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.016199999999999968,0.006871666666666661,0.03445
House33,2018-09-07 02:00:00,1.326421666666666,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.05827666666666665,0.015311666666666666,0.09901000000000004
House33,2018-09-07 03:00:00,1.5468650000000002,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.06728833333333335,0.02359833333333334,0.13428833333333332
House33,2018-09-07 04:00:00,1.1933716666666667,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.050188333333333335,0.022575000000000008,0.06563500000000001
House33,2018-09-07 05:00:00,1.0032883333333331,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.04286500000000002,0.019433333333333323,0.06279999999999998
House33,2018-09-07 06:00:00,1.3618466666666664,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07555166666666667,0.014213333333333331,0.1722349999999999
House33,2018-09-07 07:00:00,1.3443083333333337,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07480500000000002,0.009858333333333335,0.1937283333333333
House33,2018-09-07 08:00:00,1.5205433333333331,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.08310833333333334,0.014949999999999996,0.21519666666666667
House33,2018-09-07 09:00:00,1.604715,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.08681333333333333,0.015521666666666671,0.18617333333333336
House33,2018-09-07 10:00:00,1.088388333333333,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.06711166666666665,0.0013983333333333328,0.18407333333333328
House33,2018-09-07 11:00:00,1.0504333333333329,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.06089499999999999,0.002201666666666668,0.07030833333333338
House33,2018-09-07 12:00:00,1.139843333333334,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.06648833333333333,0.004141666666666665,0.16085000000000005
House33,2018-09-07 13:00:00,1.1201199999999998,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07074666666666668,0.001483333333333333,0.16150833333333325
House33,2018-09-07 14:00:00,1.3070149999999998,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07907166666666665,0.005328333333333334,0.15742499999999998
House33,2018-09-07 15:00:00,0.5046200000000001,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.02804333333333336,0.005948333333333344,0.04076166666666662
House33,2018-09-07 16:00:00,1.8847,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.09571166666666664,0.021165,0.11708333333333334
House33,2018-09-07 17:00:00,2.39834,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.12685833333333335,0.02627166666666667,0.15486666666666668
House33,2018-09-07 18:00:00,2.101118333333334,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.11280166666666662,0.019686666666666682,0.2305883333333333
House33,2018-09-07 19:00:00,1.4105116666666668,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.0751616666666667,0.009250000000000005,0.07737333333333342
House33,2018-09-07 20:00:00,1.0605116666666667,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.059375,0.002205,0.12943166666666667
House33,2018-09-07 21:00:00,1.380888333333334,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07151333333333333,0.013515000000000001,0.14520499999999995
House33,2018-09-07 22:00:00,2.1163383333333328,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.10110333333333332,0.032708333333333325,0.1434583333333333
House33,2018-09-07 23:00:00,2.1881383333333333,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.09972166666666664,0.04055,0.14500166666666667
House33,2018-09-08 00:00:00,1.7059016666666664,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07190833333333334,0.036584999999999986,0.09461500000000003
House33,2018-09-08 01:00:00,1.6281333333333334,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.06885666666666669,0.03483500000000002,0.10286
House33,2018-09-08 02:00:00,1.690596666666667,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07367166666666665,0.034063333333333334,0.14194333333333325
House33,2018-09-08 03:00:00,1.516711666666667,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.06229666666666664,0.03305000000000001,0.04630833333333335
House33,2018-09-08 04:00:00,1.4897383333333332,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.06441500000000003,0.029928333333333338,0.12837999999999994
House33,2018-09-08 05:00:00,1.3373600000000003,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.05461166666666668,0.03083333333333333,0.06607666666666663
House33,2018-09-08 06:00:00,1.5868816666666663,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.06807833333333332,0.030528333333333324,0.14589500000000002
House33,2018-09-08 07:00:00,2.1184950000000002,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.10873,0.02808333333333333,0.20076666666666665
House33,2018-09-08 08:00:00,1.6265466666666668,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.08806666666666667,0.014753333333333334,0.2695816666666666
House33,2018-09-08 09:00:00,1.6509266666666669,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.09061000000000002,0.012473333333333331,0.3216666666666668
House33,2018-09-08 10:00:00,1.3035566666666667,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07140166666666667,0.006071666666666668,0.29677000000000003
House33,2018-09-08 11:00:00,1.2583316666666668,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07345,0.002338333333333333,0.16578999999999994
House33,2018-09-08 12:00:00,1.6257283333333334,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.09514333333333334,0.007846666666666665,0.2662083333333333
House33,2018-09-08 13:00:00,1.8988066666666663,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.10504333333333332,0.016041666666666673,0.17317333333333335
House33,2018-09-08 14:00:00,2.168725,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.11294833333333335,0.027650000000000008,0.21209666666666666
House33,2018-09-08 15:00:00,1.5667016666666669,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.08117666666666666,0.009810000000000004,0.16092000000000006
House33,2018-09-08 16:00:00,1.6534183333333337,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07201166666666667,0.011435,0.2145033333333334
House33,2018-09-08 17:00:00,1.526455,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07520833333333334,0.0076349999999999986,0.1595849999999999
House33,2018-09-08 18:00:00,1.4315433333333334,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.08150500000000002,0.002551666666666668,0.21169166666666656
House33,2018-09-08 19:00:00,1.1347016666666667,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.06582166666666664,0.002376666666666668,0.17350500000000005
House33,2018-09-08 20:00:00,1.2398433333333334,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07015833333333332,0.00227,0.16438499999999998
House33,2018-09-08 21:00:00,1.24031,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.06931666666666668,0.0015883333333333335,0.1631516666666666
House33,2018-09-08 22:00:00,1.769848333333333,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.08822000000000002,0.014374999999999994,0.14930666666666667
House33,2018-09-08 23:00:00,2.159815,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.09510333333333333,0.03992499999999998,0.14261500000000002
House33,2018-09-09 00:00:00,1.8453983333333333,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07769000000000001,0.035580000000000014,0.0854783333333333
House33,2018-09-09 01:00:00,1.7757066666666668,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07531333333333336,0.033729999999999975,0.08931833333333332
House33,2018-09-09 02:00:00,1.8445949999999995,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.08063499999999997,0.03300333333333332,0.14215833333333336
House33,2018-09-09 03:00:00,1.7518566666666668,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07509333333333333,0.031525,0.10580000000000003
House33,2018-09-09 04:00:00,1.6843716666666668,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07162333333333333,0.030633333333333325,0.09630833333333334
House33,2018-09-09 05:00:00,1.5173899999999998,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.06344166666666666,0.030093333333333337,0.08378333333333335
House33,2018-09-09 06:00:00,1.506303333333334,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.06460666666666667,0.030551666666666658,0.11988333333333333
House33,2018-09-09 07:00:00,1.4887850000000005,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.06097333333333335,0.032084999999999995,0.058789999999999995
House33,2018-09-09 08:00:00,2.1142049999999992,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.10791166666666664,0.03276499999999999,0.271355
House33,2018-09-09 09:00:00,2.0091083333333333,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.10634833333333328,0.026146666666666662,0.2344616666666667
House33,2018-09-09 10:00:00,1.816243333333334,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.09735499999999997,0.02058,0.19443000000000005
House33,2018-09-09 11:00:00,1.2971200000000005,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07684833333333332,0.008946666666666669,0.2294416666666667
House33,2018-09-09 12:00:00,1.0318783333333337,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.06581999999999999,0.00222,0.20056166666666672
House33,2018-09-09 13:00:00,1.2355116666666668,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07220166666666668,0.010383333333333336,0.17611333333333334
House33,2018-09-09 14:00:00,1.6876733333333336,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.08633833333333332,0.019176666666666658,0.05384833333333334
House33,2018-09-09 15:00:00,1.7187766666666666,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.09200833333333333,0.014614999999999996,0.16210166666666662
House33,2018-09-09 16:00:00,1.7550883333333327,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.08019833333333333,0.019821666666666668,0.14870000000000005
House33,2018-09-09 17:00:00,1.2953500000000002,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07128499999999999,0.010058333333333329,0.149765
House33,2018-09-09 18:00:00,1.1076150000000002,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.06147833333333332,0.001886666666666666,0.14360333333333328
House33,2018-09-09 19:00:00,1.1838783333333331,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.06697166666666668,0.0008349999999999999,0.15932499999999994
House33,2018-09-09 20:00:00,1.2112266666666671,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.06624166666666666,0.004853333333333335,0.13589333333333325
House33,2018-09-09 21:00:00,1.3311783333333336,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.06876666666666666,0.013521666666666664,0.08129166666666666
House33,2018-09-09 22:00:00,1.736948333333334,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.086755,0.02181166666666668,0.1143983333333333
House33,2018-09-09 23:00:00,1.257565,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.057429999999999995,0.01956666666666667,0.11771666666666665
House33,2018-09-10 00:00:00,1.219095,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.05271333333333333,0.019765,0.06532000000000003
House33,2018-09-10 01:00:00,1.130125,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.049396666666666665,0.017875,0.07206333333333323
House33,2018-09-10 02:00:00,1.2380299999999995,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.05674666666666666,0.017868333333333337,0.1374766666666667
House33,2018-09-10 03:00:00,1.133806666666667,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.04871,0.018166666666666668,0.05725
House33,2018-09-10 04:00:00,1.0233299999999999,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.044246666666666684,0.01565166666666666,0.05947999999999996
House33,2018-09-10 05:00:00,1.0751566666666668,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.04588333333333335,0.01899,0.06199666666666667
House33,2018-09-10 06:00:00,1.2211950000000005,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.06511500000000002,0.013970000000000005,0.19332
House33,2018-09-10 07:00:00,1.5757816666666662,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.08642666666666668,0.018088333333333324,0.28602500000000003
House33,2018-09-10 08:00:00,1.324645,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07486833333333334,0.011401666666666666,0.28721166666666664
House33,2018-09-10 09:00:00,1.0405683333333335,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.06038666666666667,0.0017916666666666656,0.13021000000000005
House33,2018-09-10 10:00:00,1.1664566666666665,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07073833333333335,0.0010266666666666666,0.2051383333333333
House33,2018-09-10 11:00:00,1.4434883333333337,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.08527000000000001,0.0010650000000000004,0.2771316666666667
House33,2018-09-10 12:00:00,1.4666149999999998,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.08494833333333332,0.002291666666666667,0.21968000000000001
House33,2018-09-10 13:00:00,1.8172250000000003,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.09487666666666664,0.02105166666666666,0.19265000000000004
House33,2018-09-10 14:00:00,1.8988349999999992,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.09804166666666664,0.024626666666666658,0.1968516666666668
House33,2018-09-10 15:00:00,1.3243699999999998,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07823166666666666,0.0013499999999999994,0.1646799999999999
House33,2018-09-10 16:00:00,1.3082083333333328,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07566666666666667,0.0014966666666666668,0.15600499999999998
House33,2018-09-10 17:00:00,2.578628333333334,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.06553999999999999,0.013248333333333329,0.11537333333333333
House33,2018-09-10 18:00:00,3.004361666666667,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.06497666666666667,0.014669999999999997,0.1969483333333333
House33,2018-09-10 19:00:00,3.234045,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07013333333333333,0.011383333333333336,0.2704983333333334
House33,2018-09-10 20:00:00,4.486456666666667,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.7333083333333335,0.013798333333333329,0.2156450000000001
House33,2018-09-10 21:00:00,3.516086666666668,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.587491666666667,0.032078333333333334,0.20424833333333325
House33,2018-09-10 22:00:00,1.6694216666666664,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07963500000000003,0.020115,0.1457433333333334
House33,2018-09-10 23:00:00,1.2746766666666671,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.05450833333333332,0.020571666666666686,0.052143333333333285
House33,2018-09-11 00:00:00,1.3130866666666672,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.05928000000000001,0.01834166666666665,0.11899500000000005
House33,2018-09-11 01:00:00,1.3887850000000002,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.06377999999999999,0.01885333333333333,0.14650500000000002
House33,2018-09-11 02:00:00,1.3898733333333335,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.06392500000000001,0.01883,0.14493166666666674
House33,2018-09-11 03:00:00,1.187903333333333,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.05146333333333334,0.017394999999999997,0.05809333333333334
House33,2018-09-11 04:00:00,1.306835,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.059619999999999986,0.01764166666666666,0.13109500000000002
House33,2018-09-11 05:00:00,1.2348466666666666,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.05466833333333331,0.018083333333333344,0.08587166666666664
House33,2018-09-11 06:00:00,1.7630316666666666,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.09519666666666664,0.01759833333333333,0.1923083333333334
House33,2018-09-11 07:00:00,1.4241366666666668,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07726166666666666,0.012846666666666671,0.21356999999999998
House33,2018-09-11 08:00:00,1.3877533333333332,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07278333333333338,0.016810000000000002,0.18296166666666666
House33,2018-09-11 09:00:00,0.9416016666666672,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.045978333333333336,0.014586666666666668,0.262805
House33,2018-09-11 10:00:00,0.8067199999999999,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.03709499999999997,0.010861666666666676,0.12416499999999993
House33,2018-09-11 11:00:00,1.5440466666666666,2722.51,3,2013,10.0,Yes,9,5.0,2.0,1.0,1.0,3 phase,6,4,1,1,5,1,6,2,1,100,10,0,0,1,0,1,0.07458166666666667,0.023773333333333337,0.15701000000000004
