House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,Laundary_kW,AC_LR_kW,AC_MBR_kW,Kitchen_kW
House29,2018-08-17 17:00:00,0.4535166666666667,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00039000000000000016,0.001013333333333333,0.12807000000000002,0.08073666666666665
House29,2018-08-17 18:00:00,3.630359999999999,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0002316666666666668,0.002396666666666666,1.673825,0.11771166666666667
House29,2018-08-17 19:00:00,3.746384999999999,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0002400000000000001,0.002413333333333333,1.6461616666666667,0.18819500000000008
House29,2018-08-17 20:00:00,1.0790466666666665,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.03330999999999997,0.0012016666666666664,0.29757166666666657,0.1269533333333333
House29,2018-08-17 21:00:00,0.8716366666666666,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00032999999999999994,0.0011483333333333339,0.2909050000000001,0.1071216666666666
House29,2018-08-17 22:00:00,2.2917,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00028333333333333325,0.001925,0.9423216666666668,0.17310666666666666
House29,2018-08-17 23:00:00,3.519063333333334,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0002333333333333333,0.0026100000000000003,1.5715233333333338,0.16199166666666667
House29,2018-08-18 00:00:00,3.19195,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0002883333333333333,0.0025033333333333327,1.4372133333333328,0.13504833333333333
House29,2018-08-18 01:00:00,0.2933,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004000000000000002,0.001045,0.0022616666666666657,0.11627833333333333
House29,2018-08-18 02:00:00,0.431925,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004000000000000002,0.0013816666666666665,0.0026699999999999988,0.12855500000000006
House29,2018-08-18 03:00:00,0.4614316666666668,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004000000000000002,0.0014749999999999993,0.0027666666666666664,0.12912166666666666
House29,2018-08-18 04:00:00,0.638375,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004000000000000001,0.0015649999999999998,0.07388833333333332,0.1462816666666667
House29,2018-08-18 05:00:00,1.8259550000000009,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003583333333333334,0.002048333333333334,0.6654400000000004,0.14944333333333332
House29,2018-08-18 06:00:00,0.3582299999999999,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004033333333333335,0.001296666666666668,0.0028216666666666663,0.07667999999999994
House29,2018-08-18 07:00:00,0.3584316666666668,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004133333333333336,0.0011916666666666664,0.002741666666666665,0.08609333333333337
House29,2018-08-18 08:00:00,0.23191333333333344,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004066666666666669,0.0009883333333333337,0.00238,0.09504
House29,2018-08-18 09:00:00,0.2706533333333333,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004000000000000002,0.0010183333333333331,0.0023850000000000004,0.11457666666666662
House29,2018-08-18 10:00:00,2.9347183333333318,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.03411500000000008,1.2451249999999994,0.002558333333333334,0.10921
House29,2018-08-18 11:00:00,2.3442050000000005,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00033999999999999986,0.9289133333333328,0.0025366666666666662,0.20081166666666672
House29,2018-08-18 12:00:00,2.7195166666666664,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0002833333333333335,0.0019966666666666666,1.1001483333333333,0.2420633333333333
House29,2018-08-18 13:00:00,4.203945,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003016666666666666,0.0025450000000000017,1.7617616666666664,0.1911766666666667
House29,2018-08-18 14:00:00,3.917973333333332,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0001983333333333331,0.69296,1.0344316666666669,0.18298833333333334
House29,2018-08-18 15:00:00,0.7924883333333332,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003716666666666668,0.21600166666666645,0.0021316666666666663,0.1496716666666667
House29,2018-08-18 16:00:00,2.9565333333333337,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00032000000000000013,0.002146666666666666,1.3098816666666666,0.151815
House29,2018-08-18 17:00:00,2.8675116666666667,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00033666666666666675,0.0020883333333333327,1.2837099999999988,0.11456833333333336
House29,2018-08-18 18:00:00,0.3067033333333333,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004066666666666669,0.0009716666666666666,0.0022666666666666677,0.11816833333333328
House29,2018-08-18 19:00:00,0.25511333333333325,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00040333333333333367,0.0009216666666666672,0.0023283333333333337,0.082705
House29,2018-08-18 20:00:00,0.3961883333333334,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004066666666666669,0.001013333333333333,0.0022066666666666667,0.15332166666666666
House29,2018-08-18 21:00:00,2.4647116666666675,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00033500000000000023,0.0018733333333333328,1.0474633333333332,0.14191166666666674
House29,2018-08-18 22:00:00,1.33584,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0005799999999999997,0.13306500000000002,0.1790000000000001,0.14299500000000004
House29,2018-08-18 23:00:00,3.4548283333333334,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00020666666666666674,0.5830299999999994,0.8944216666666664,0.17995833333333333
House29,2018-08-19 00:00:00,0.9151166666666658,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00037333333333333343,0.0016599999999999998,0.2186633333333335,0.13913500000000004
House29,2018-08-19 01:00:00,0.4804849999999998,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004000000000000002,0.0014349999999999994,0.0028633333333333327,0.1360383333333333
House29,2018-08-19 02:00:00,0.5089883333333333,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003983333333333337,0.0014683333333333328,0.002826666666666666,0.15021666666666658
House29,2018-08-19 03:00:00,0.4821283333333334,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004016666666666668,0.0014566666666666662,0.0028883333333333326,0.13603166666666666
House29,2018-08-19 04:00:00,0.4694633333333335,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004016666666666668,0.0014333333333333331,0.0029183333333333327,0.12881833333333334
House29,2018-08-19 05:00:00,0.4026750000000001,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00039500000000000017,0.001296666666666666,0.0027566666666666646,0.13000833333333334
House29,2018-08-19 06:00:00,2.6150716666666667,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00030166666666666677,0.002125000000000001,1.1657983333333335,0.12382666666666665
House29,2018-08-19 07:00:00,2.59674,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00031333333333333354,0.00202,1.1428833333333337,0.14038666666666666
House29,2018-08-19 08:00:00,0.7026033333333334,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003883333333333335,0.001165,0.2363483333333331,0.09720666666666666
House29,2018-08-19 09:00:00,0.1951083333333334,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004033333333333335,0.000995,0.002561666666666668,0.07702333333333336
House29,2018-08-19 10:00:00,2.4232633333333333,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.000315,0.002028333333333333,1.1211783333333334,0.07489333333333331
House29,2018-08-19 11:00:00,0.3134466666666668,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004116666666666669,0.0009666666666666666,0.002360000000000001,0.13310499999999995
House29,2018-08-19 12:00:00,0.47323,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004133333333333335,0.0010783333333333328,0.0021733333333333327,0.2063850000000001
House29,2018-08-19 13:00:00,3.07135,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0002883333333333335,0.002136666666666668,1.3296166666666671,0.18896499999999994
House29,2018-08-19 14:00:00,1.115295,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003933333333333335,0.0013633333333333336,0.3841116666666664,0.15503166666666665
House29,2018-08-19 15:00:00,0.2858883333333332,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00041000000000000026,0.0009616666666666668,0.002269999999999999,0.11365666666666667
House29,2018-08-19 16:00:00,3.368470000000001,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0002433333333333335,0.0023716666666666678,1.503731666666667,0.15488833333333335
House29,2018-08-19 17:00:00,1.244094999999999,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003633333333333335,0.001396666666666668,0.4486283333333333,0.15555166666666667
House29,2018-08-19 18:00:00,0.27010666666666666,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004000000000000002,0.0010433333333333332,0.0024300000000000003,0.10646666666666664
House29,2018-08-19 19:00:00,0.26195499999999994,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004066666666666669,0.0009333333333333328,0.0022983333333333324,0.09771666666666674
House29,2018-08-19 20:00:00,1.7500799999999999,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.16931500000000005,0.0014016666666666665,0.21804333333333328,0.12346999999999995
House29,2018-08-19 21:00:00,0.453375,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003933333333333335,0.0010733333333333328,0.08631666666666665,0.09090333333333336
House29,2018-08-19 22:00:00,3.644556666666667,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00021833333333333345,0.002528333333333334,1.646556666666667,0.131795
House29,2018-08-19 23:00:00,3.657203333333333,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00020666666666666674,0.0026850000000000003,1.6228949999999998,0.14191499999999993
House29,2018-08-20 00:00:00,3.2347883333333334,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00022999999999999995,0.002678333333333332,1.4128116666666668,0.106575
House29,2018-08-20 01:00:00,0.4752000000000001,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00040166666666666687,0.0013933333333333332,0.002664999999999999,0.13251000000000004
House29,2018-08-20 02:00:00,0.4884749999999999,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004050000000000002,0.0013983333333333337,0.002721666666666666,0.13823666666666667
House29,2018-08-20 03:00:00,0.4938916666666667,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00039833333333333366,0.0013566666666666668,0.002735,0.14032166666666665
House29,2018-08-20 04:00:00,0.8117066666666665,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003900000000000002,0.0015500000000000006,0.16242666666666666,0.13969333333333336
House29,2018-08-20 05:00:00,2.312551666666665,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.000315,0.0022599999999999994,0.9215383333333332,0.13216333333333333
House29,2018-08-20 06:00:00,0.4833,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004000000000000002,0.0014083333333333335,0.0028233333333333326,0.1337133333333333
House29,2018-08-20 07:00:00,1.0246433333333338,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003883333333333336,0.0015183333333333336,0.28279000000000004,0.12455499999999994
House29,2018-08-20 08:00:00,2.3998216666666665,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0002983333333333335,0.002176666666666666,1.0173133333333335,0.08523000000000001
House29,2018-08-20 09:00:00,0.7890433333333338,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003833333333333335,0.0013416666666666677,0.24441,0.10635500000000006
House29,2018-08-20 10:00:00,0.9000799999999995,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.12660666666666662,0.001178333333333334,0.002730000000000001,0.15137666666666666
House29,2018-08-20 11:00:00,3.171018333333333,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0002466666666666669,0.00237,1.411811666666666,0.15690333333333334
House29,2018-08-20 12:00:00,4.798673333333335,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003299999999999998,0.002783333333333334,1.7670566666666674,0.16280999999999998
House29,2018-08-20 13:00:00,4.304373333333333,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.010258333333333336,0.0026466666666666674,1.7551416666666668,0.17762166666666668
House29,2018-08-20 14:00:00,3.953423333333333,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.030291666666666668,0.002588333333333334,1.7299899999999997,0.15659166666666666
House29,2018-08-20 15:00:00,2.4958766666666663,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.01147833333333331,0.0020266666666666658,1.0839283333333334,0.12408333333333335
House29,2018-08-20 16:00:00,0.23820666666666665,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00043166666666666695,0.0009166666666666668,0.002103333333333332,0.09963166666666667
House29,2018-08-20 17:00:00,0.22281666666666672,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004283333333333337,0.0009699999999999998,0.002303333333333334,0.09099666666666667
House29,2018-08-20 18:00:00,1.7660849999999992,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0006916666666666664,0.00098,0.4031866666666665,0.09897666666666664
House29,2018-08-20 19:00:00,3.3540550000000002,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0002299999999999999,0.002365,1.5321266666666664,0.11615833333333335
House29,2018-08-20 20:00:00,0.8190466666666669,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003983333333333337,0.0010983333333333338,0.2423366666666668,0.09743166666666668
House29,2018-08-20 21:00:00,0.8034400000000002,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003666666666666667,0.2350116666666667,0.0021633333333333326,0.098955
House29,2018-08-20 22:00:00,3.216498333333334,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0002516666666666667,1.0273849999999998,0.3967083333333333,0.11194
House29,2018-08-20 23:00:00,3.570091666666668,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0002283333333333333,0.002395,1.61558,0.10935333333333327
House29,2018-08-21 00:00:00,2.723809999999999,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00026666666666666657,0.0022450000000000018,1.2058549999999997,0.12913
House29,2018-08-21 01:00:00,1.3405899999999995,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00034333333333333297,0.0015350000000000008,0.5125283333333334,0.14176833333333333
House29,2018-08-21 02:00:00,0.329315,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003966666666666669,0.0010783333333333335,0.0022350000000000004,0.14498499999999998
House29,2018-08-21 03:00:00,4.268859999999999,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0006033333333333334,0.0025433333333333328,0.8748249999999997,0.1941516666666667
House29,2018-08-21 04:00:00,2.9738400000000014,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0008033333333333336,0.001963333333333333,0.00034999999999999983,0.13062833333333332
House29,2018-08-21 05:00:00,2.886435000000001,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0007983333333333336,0.0019183333333333333,0.00031166666666666663,0.12816499999999995
House29,2018-08-21 06:00:00,2.6834733333333327,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0007750000000000003,0.0016050000000000007,0.0006616666666666668,0.1641316666666667
House29,2018-08-21 07:00:00,2.38227,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0003450000000000002,0.0018716666666666669,0.9548900000000002,0.16677833333333328
House29,2018-08-21 08:00:00,1.62936,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0005183333333333335,0.0014716666666666671,0.4222616666666667,0.1943816666666668
House29,2018-08-21 09:00:00,3.8304516666666673,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.03421666666666666,0.0025883333333333322,1.6125083333333332,0.20731
House29,2018-08-21 10:00:00,5.367488333333333,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.4214866666666667,0.0026533333333333326,1.6502983333333332,0.08910166666666666
House29,2018-08-21 11:00:00,5.242711666666668,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.3265166666666665,0.0026916666666666656,1.6686500000000004,0.21876999999999994
House29,2018-08-21 12:00:00,1.2322600000000001,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00037333333333333343,0.0013033333333333336,0.2925833333333326,0.3038150000000001
House29,2018-08-21 13:00:00,3.193808333333332,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.013289999999999995,0.002168333333333334,1.2833316666666663,0.2510899999999999
House29,2018-08-21 14:00:00,0.6385383333333332,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.008489999999999984,0.001013333333333333,0.002036666666666667,0.25442000000000004
House29,2018-08-21 15:00:00,0.37597833333333297,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.000305,0.0005766666666666668,0.0014333333333333346,0.15160499999999996
House29,2018-08-21 16:00:00,2.451036666666666,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0006799999999999996,0.001733333333333333,0.876221666666667,0.3125016666666667
House29,2018-08-21 17:00:00,0.6457366666666667,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0006083333333333338,0.0009566666666666666,0.0018883333333333328,0.29872
House29,2018-08-21 18:00:00,0.4305366666666667,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0006000000000000003,0.0008500000000000003,0.002078333333333332,0.1856533333333333
House29,2018-08-21 19:00:00,1.5780133333333335,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0004933333333333338,0.0013733333333333332,0.55324,0.20073
House29,2018-08-21 20:00:00,2.9986433333333333,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00042166666666666703,0.0019599999999999995,1.2494533333333335,0.20051
House29,2018-08-21 21:00:00,2.2068183333333296,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.0002599999999999998,0.0013483333333333331,1.0015650000000005,0.0751933333333334
House29,2018-08-21 22:00:00,0.646425,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00013000000000000002,0.0004333333333333333,0.24032166666666666,0.07178333333333334
House29,2018-08-21 23:00:00,3.603903333333332,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00032833333333333363,0.002360000000000001,1.544863333333334,0.22622
House29,2018-08-22 00:00:00,1.039790000000001,5445.01,2,2004,14.0,No,10,5.0,2.0,1.0,2.0,3 phase,8,4,2,2,8,0,9,2,2,9,12,1,4,2,75,1,0.00014833333333333332,0.0007999999999999999,0.3881166666666669,0.091475
