House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_kW,UPS_kW,Non_UPS_kW
House11,2018-07-25 12:00:00,2.266475,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,1.7386133333333331,0.2200333333333333,0.3050933333333334
House11,2018-07-25 13:00:00,1.87831,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,1.2959283333333336,0.22840166666666664,0.35175833333333345
House11,2018-07-25 14:00:00,1.7254466666666664,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,1.1702066666666673,0.2191766666666667,0.33339
House11,2018-07-25 15:00:00,0.8970849999999999,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.3119783333333341,0.23461,0.34797166666666685
House11,2018-07-25 16:00:00,0.4983116666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0070350000000000005,0.27946000000000004,0.21019000000000004
House11,2018-07-25 17:00:00,0.7272383333333331,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.007094999999999998,0.22742500000000004,0.4903666666666667
House11,2018-07-25 18:00:00,0.6024166666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.007131666666666663,0.2421583333333333,0.35030999999999995
House11,2018-07-25 19:00:00,0.48728,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.006888333333333332,0.23813166666666674,0.23973666666666674
House11,2018-07-25 20:00:00,0.6771533333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.006828333333333328,0.3294133333333333,0.3389749999999999
House11,2018-07-25 21:00:00,0.63081,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.006671666666666671,0.3359883333333333,0.28655833333333336
House11,2018-07-25 22:00:00,0.8184683333333336,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.006813333333333333,0.29036333333333336,0.5191166666666668
House11,2018-07-25 23:00:00,0.5225166666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.006758333333333333,0.20679500000000006,0.30730666666666656
House11,2018-07-26 00:00:00,0.4256166666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.007036666666666665,0.14778,0.2693333333333333
House11,2018-07-26 01:00:00,0.4225883333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.007023333333333332,0.1405366666666667,0.273435
House11,2018-07-26 02:00:00,0.4242316666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.007111666666666663,0.13473166666666667,0.2804450000000001
House11,2018-07-26 03:00:00,0.3983316666666665,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0072683333333333315,0.1409133333333333,0.248385
House11,2018-07-26 04:00:00,0.3526666666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.007166666666666668,0.11905000000000004,0.22463833333333336
House11,2018-07-26 05:00:00,0.4903683333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.007244999999999999,0.15157499999999996,0.32986666666666664
House11,2018-07-26 06:00:00,0.3840183333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.007359999999999995,0.13605833333333334,0.2382749999999999
House11,2018-07-26 07:00:00,0.3384716666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.007308333333333338,0.12882333333333332,0.19954166666666667
House11,2018-07-26 08:00:00,0.3268066666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.007128333333333335,0.12087833333333335,0.19609000000000001
House11,2018-07-26 09:00:00,0.3714016666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.006999999999999999,0.14473333333333335,0.21731500000000006
House11,2018-07-26 10:00:00,0.3445016666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.007000000000000003,0.13118333333333335,0.20348500000000005
House11,2018-07-26 11:00:00,0.3834483333333335,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.007034999999999996,0.21249833333333332,0.16158166666666673
House11,2018-07-26 12:00:00,0.3246583333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.006948333333333328,0.06528166666666665,0.2498250000000001
House11,2018-07-26 13:00:00,0.4038749999999999,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.006723333333333326,0.19029833333333326,0.2049416666666667
House11,2018-07-26 14:00:00,0.4186566666666668,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.006721666666666664,0.19873166666666667,0.21101333333333336
House11,2018-07-26 15:00:00,0.4103766666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.006816666666666662,0.16751166666666675,0.2336133333333333
House11,2018-07-26 16:00:00,1.5265183333333334,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,1.1984833333333331,0.1593766666666666,0.16633166666666668
House11,2018-07-26 17:00:00,1.0271866666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.7115483333333331,0.16044499999999998,0.15310666666666664
House11,2018-07-26 18:00:00,1.1657016666666662,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.7046600000000001,0.2683133333333333,0.1904200000000001
House11,2018-07-26 19:00:00,0.7007500000000004,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.17745000000000036,0.2488700000000001,0.27201833333333336
House11,2018-07-26 20:00:00,0.4857616666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.054415,0.20084,0.2283266666666667
House11,2018-07-26 21:00:00,1.9942450000000005,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,1.6441533333333338,0.16853166666666666,0.17949000000000004
House11,2018-07-26 22:00:00,1.9650483333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,1.4329283333333331,0.2733133333333333,0.257125
House11,2018-07-26 23:00:00,2.040343333333334,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,1.2076466666666663,0.25111,0.5804000000000001
House11,2018-07-27 00:00:00,1.4406599999999998,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.9616049999999999,0.23401,0.2431116666666666
House11,2018-07-27 01:00:00,1.333796666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.8996283333333334,0.2313199999999999,0.2005
House11,2018-07-27 02:00:00,0.7300249999999999,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.4186483333333336,0.1574866666666666,0.1516416666666667
House11,2018-07-27 03:00:00,0.2788616666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.009821666666666659,0.13144833333333333,0.13538166666666668
House11,2018-07-27 04:00:00,0.3159816666666665,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.010471666666666666,0.13263166666666668,0.17051166666666667
House11,2018-07-27 05:00:00,0.4847166666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.008745000000000001,0.18643833333333326,0.2870866666666666
House11,2018-07-27 06:00:00,0.6339333333333331,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0073666666666666655,0.2334099999999999,0.3909066666666669
House11,2018-07-27 07:00:00,0.4493233333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.006851666666666663,0.2259483333333333,0.21423499999999998
House11,2018-07-27 08:00:00,0.3566866666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.007361666666666666,0.16535166666666665,0.18208333333333332
House11,2018-07-27 09:00:00,0.3430749999999999,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0069666666666666575,0.14203500000000002,0.19200499999999995
House11,2018-07-27 10:00:00,0.3901833333333334,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0066783333333333295,0.10432000000000004,0.27691333333333346
House11,2018-07-27 11:00:00,0.35566666666666674,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.006644999999999996,0.12668999999999994,0.22057
House11,2018-07-27 12:00:00,0.34879000000000004,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.006556666666666665,0.12294166666666667,0.2174783333333334
House11,2018-07-27 13:00:00,0.4373533333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0065933333333333295,0.17841000000000004,0.249505
House11,2018-07-27 14:00:00,0.3869250000000001,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.006526666666666668,0.2123566666666666,0.16607333333333335
House11,2018-07-27 15:00:00,0.5367366666666669,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.006566666666666668,0.2290766666666665,0.2984816666666667
House11,2018-07-27 16:00:00,0.6412150000000001,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.2882383333333333,0.180885,0.16983666666666666
House11,2018-07-27 17:00:00,1.9791366666666657,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,1.626536666666666,0.18982,0.16038166666666662
House11,2018-07-27 18:00:00,1.4809266666666672,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,1.02993,0.2541216666666666,0.19433500000000006
House11,2018-07-27 19:00:00,1.3936716666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.9624983333333332,0.21637666666666666,0.21267166666666665
House11,2018-07-27 20:00:00,1.5858166666666664,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,1.0476533333333329,0.2774166666666667,0.25892666666666664
House11,2018-07-27 21:00:00,1.529863333333334,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,1.0373983333333336,0.25004999999999994,0.2401783333333334
House11,2018-07-27 22:00:00,1.4117533333333334,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.9539616666666664,0.23794666666666664,0.2177016666666667
House11,2018-07-27 23:00:00,1.4261766666666669,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.9486100000000002,0.262185,0.21341
House11,2018-07-28 00:00:00,1.4708016666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.9483099999999998,0.2401966666666667,0.2805266666666667
House11,2018-07-28 01:00:00,1.3351899999999997,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.8655733333333332,0.207855,0.2596816666666667
House11,2018-07-28 02:00:00,1.2533749999999997,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.9384416666666672,0.105295,0.20810166666666666
House11,2018-07-28 03:00:00,1.2069000000000003,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.8482933333333335,0.09679166666666662,0.26013833333333325
House11,2018-07-28 04:00:00,1.193911666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.8802933333333335,0.11016333333333334,0.20201833333333336
House11,2018-07-28 05:00:00,1.4423849999999996,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.9105200000000001,0.12337166666666664,0.4070166666666665
House11,2018-07-28 06:00:00,1.1025766666666663,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.8615766666666667,0.1001466666666667,0.13884333333333335
House11,2018-07-28 07:00:00,1.1817866666666668,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.8664699999999996,0.1404166666666667,0.17254666666666665
House11,2018-07-28 08:00:00,0.6450199999999998,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.3267183333333342,0.1938066666666667,0.12242666666666666
House11,2018-07-28 09:00:00,0.4094366666666665,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.006958333333333336,0.19651500000000005,0.203225
House11,2018-07-28 10:00:00,0.4426166666666668,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.006808333333333329,0.17191666666666666,0.2616766666666667
House11,2018-07-28 11:00:00,0.35165,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.0067966666666666575,0.11972166666666667,0.22285833333333327
House11,2018-07-28 12:00:00,0.3649016666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.006693333333333325,0.16997999999999994,0.18595333333333333
House11,2018-07-28 13:00:00,0.3858733333333334,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.006663333333333328,0.15311666666666665,0.22392666666666666
House11,2018-07-28 14:00:00,1.0767650000000002,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.5795616666666668,0.21906333333333328,0.275285
House11,2018-07-28 15:00:00,1.4993983333333332,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,1.1150066666666667,0.21714666666666668,0.16501499999999994
House11,2018-07-28 16:00:00,1.4480983333333337,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,1.0742033333333334,0.12920333333333328,0.241965
House11,2018-07-28 17:00:00,1.3996016666666666,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,1.0565366666666671,0.17137499999999994,0.1694533333333333
House11,2018-07-28 18:00:00,0.4855133333333334,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.008033333333333339,0.29272000000000004,0.18270833333333333
House11,2018-07-28 19:00:00,0.5095416666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.007839999999999995,0.2545083333333333,0.24550166666666665
House11,2018-07-28 20:00:00,2.0128700000000004,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,1.4044116666666668,0.2615699999999999,0.34513666666666665
House11,2018-07-28 21:00:00,1.6211933333333337,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,1.0413966666666667,0.2454483333333333,0.332465
House11,2018-07-28 22:00:00,1.35089,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.9635233333333334,0.19643166666666675,0.18876333333333334
House11,2018-07-28 23:00:00,1.5227816666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,1.0347983333333337,0.2268000000000001,0.25911166666666674
House11,2018-07-29 00:00:00,1.4167883333333335,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.9512816666666668,0.2467283333333333,0.2168766666666667
House11,2018-07-29 01:00:00,1.3452566666666672,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.9353816666666668,0.22658000000000003,0.18102166666666664
House11,2018-07-29 02:00:00,1.28921,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.8741499999999999,0.18259166666666668,0.2310033333333333
House11,2018-07-29 03:00:00,1.2842733333333334,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.9358300000000004,0.1203783333333333,0.2264016666666667
House11,2018-07-29 04:00:00,1.2020349999999995,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.8505783333333334,0.12269333333333332,0.22678166666666666
House11,2018-07-29 05:00:00,1.2060733333333329,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.8652416666666668,0.10303666666666668,0.23554
House11,2018-07-29 06:00:00,1.1512266666666664,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.8199250000000001,0.08102499999999999,0.248
House11,2018-07-29 07:00:00,1.1683050000000004,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.8847883333333333,0.057765000000000025,0.22353166666666668
House11,2018-07-29 08:00:00,0.3909800000000001,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.06511000000000003,0.11376500000000005,0.209575
House11,2018-07-29 09:00:00,0.35149166666666665,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,3.5000000000000004e-05,0.18444666666666665,0.1645116666666667
House11,2018-07-29 10:00:00,0.4281683333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,4e-05,0.2368716666666668,0.18895333333333328
House11,2018-07-29 11:00:00,0.4531699999999999,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,2.1666666666666674e-05,0.23076500000000005,0.2202400000000001
House11,2018-07-29 12:00:00,0.5391350000000001,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,4.666666666666665e-05,0.2270783333333333,0.30948666666666663
House11,2018-07-29 13:00:00,0.5683133333333334,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,3.000000000000001e-05,0.23513666666666666,0.3308200000000001
House11,2018-07-29 14:00:00,0.5978166666666668,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,3.333333333333333e-05,0.2517366666666666,0.343875
House11,2018-07-29 15:00:00,0.5111416666666665,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,3.333333333333333e-05,0.2127283333333333,0.2959083333333334
House11,2018-07-29 16:00:00,0.3653049999999998,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,4e-05,0.1877483333333333,0.17547333333333334
House11,2018-07-29 17:00:00,0.4077966666666665,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,1.5000000000000005e-05,0.20182333333333333,0.2029483333333333
House11,2018-07-29 18:00:00,0.4360083333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,2.5000000000000008e-05,0.2100166666666667,0.22318
House11,2018-07-29 19:00:00,0.4222416666666665,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,1e-05,0.20699166666666668,0.21254499999999998
House11,2018-07-29 20:00:00,0.5630550000000001,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.07576166666666667,0.22703166666666666,0.2580783333333333
House11,2018-07-29 21:00:00,1.9210450000000001,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,1.442941666666666,0.19510999999999998,0.28025
House11,2018-07-29 22:00:00,1.5047033333333333,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.9463899999999996,0.2629466666666666,0.2930399999999999
House11,2018-07-29 23:00:00,1.5570400000000004,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,1.0699333333333327,0.2170683333333333,0.2673183333333334
House11,2018-07-30 00:00:00,1.2804699999999998,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.8972233333333333,0.2037233333333333,0.17761166666666667
House11,2018-07-30 01:00:00,1.343716666666667,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.8620400000000001,0.2059483333333333,0.2735700000000001
House11,2018-07-30 02:00:00,1.2166850000000002,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.8564733333333334,0.12732999999999994,0.2311333333333333
House11,2018-07-30 03:00:00,1.2642349999999996,1089.0,2,2008,10.0,No,3,1.0,1.0,0.0,1.0,1 phase,6,3,2,1,6,0,1,1,2,6,4,1,0,1,8,0,0.8536433333333331,0.11616333333333335,0.29225833333333345
