House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,WP_kW,Kitchen_kW,AC_kW,AC_kW.1
House36,2018-06-01 12:00:00,1.2029416666666666,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.0008400000000000003,0.4352916666666667,0.03467833333333333,0.12892166666666668
House36,2018-06-01 13:00:00,1.9598983333333333,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.09505999999999998,0.44510333333333335,0.04705666666666667,0.25425666666666674
House36,2018-06-01 14:00:00,1.867635,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.020411666666666644,0.4137016666666668,0.042330000000000007,0.3734866666666665
House36,2018-06-01 15:00:00,1.3164249999999995,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.612225,0.4186333333333334,0.02318333333333335,0.00015999999999999982
House36,2018-06-01 16:00:00,0.617185,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.024254999999999968,0.31009499999999995,0.016280000000000006,0.0006416666666666661
House36,2018-06-01 17:00:00,0.8313450000000001,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.00035000000000000016,0.19783166666666666,0.026715,0.047863333333333334
House36,2018-06-01 18:00:00,1.4869616666666663,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.008084999999999997,0.4729433333333332,0.04781166666666666,0.015588333333333327
House36,2018-06-01 19:00:00,1.6450733333333332,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.1033,0.53367,0.030688333333333324,0.001571666666666668
House36,2018-06-01 20:00:00,1.4662083333333331,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.3446166666666662,0.4488716666666665,0.028564999999999976,0.0012550000000000007
House36,2018-06-01 21:00:00,1.5243399999999996,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.004136666666666668,0.4390816666666666,0.029973333333333317,0.013961666666666669
House36,2018-06-01 22:00:00,2.012025,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.0011416666666666665,0.3208083333333333,0.05537166666666669,0.03151666666666665
House36,2018-06-01 23:00:00,0.6711633333333331,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.005073333333333334,0.3077783333333333,0.013579999999999991,0.0007600000000000003
House36,2018-06-02 00:00:00,0.8876483333333335,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.004171666666666667,0.4557299999999999,0.018876666666666684,0.0006716666666666665
House36,2018-06-02 01:00:00,0.8942200000000001,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.0032666666666666647,0.4019116666666666,0.03111333333333332,0.0008449999999999997
House36,2018-06-02 02:00:00,1.3501049999999999,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.44599833333333344,0.5839866666666665,0.05251666666666667,0.0006800000000000004
House36,2018-06-02 03:00:00,2.3969266666666664,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.4467216666666663,0.3614583333333333,0.07496833333333336,0.13768166666666662
House36,2018-06-02 04:00:00,1.7784733333333336,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.0003983333333333332,0.28425,0.060028333333333336,0.13546
House36,2018-06-02 05:00:00,0.8901483333333332,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.00018166666666666665,0.2626366666666667,0.025810000000000013,0.001318333333333334
House36,2018-06-02 06:00:00,1.0399533333333335,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.0054750000000000024,0.4434716666666666,0.03210166666666665,0.0011766666666666664
House36,2018-06-02 07:00:00,0.7225716666666667,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.001586666666666667,0.3119799999999999,0.03185,0.0008000000000000001
House36,2018-06-02 08:00:00,1.4563616666666668,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.36409166666666654,0.24378833333333336,0.030338333333333325,0.07555833333333334
House36,2018-06-02 09:00:00,0.6801766666666669,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.006578333333333339,0.20754166666666668,0.020248333333333344,0.05117333333333339
House36,2018-06-02 10:00:00,0.7516116666666666,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.07539333333333334,0.3890883333333334,0.022723333333333328,0.012766666666666671
House36,2018-06-02 11:00:00,1.0532666666666668,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.11087666666666668,0.42332,0.02400666666666664,0.04049500000000005
House36,2018-06-02 12:00:00,0.8917133333333335,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.4529216666666666,0.32795666666666673,0.01769166666666666,0.00016499999999999992
House36,2018-06-02 13:00:00,0.6214833333333335,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.04617833333333337,0.365035,0.015826666666666666,0.0002883333333333335
House36,2018-06-02 14:00:00,1.1378433333333329,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.0021166666666666677,0.5293016666666669,0.039433333333333334,0.0005533333333333333
House36,2018-06-02 15:00:00,1.7665383333333335,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.009856666666666649,0.4431833333333335,0.054711666666666665,0.28128166666666665
House36,2018-06-02 16:00:00,2.6002016666666656,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.00027333333333333333,0.3765966666666668,0.06999666666666668,0.5981933333333334
House36,2018-06-02 17:00:00,3.044941666666665,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.5685266666666667,0.4237416666666666,0.07758999999999999,0.5748466666666665
House36,2018-06-02 18:00:00,2.162098333333333,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.0033133333333333365,0.3260733333333332,0.07414333333333332,0.3388166666666668
House36,2018-06-02 19:00:00,0.9587833333333332,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.0008500000000000003,0.32217166666666663,0.04173333333333334,0.0012566666666666676
House36,2018-06-02 20:00:00,1.169198333333334,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.0003366666666666669,0.4835883333333333,0.02762666666666668,0.001138333333333333
House36,2018-06-02 21:00:00,1.05703,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.0022066666666666654,0.4457583333333333,0.02291833333333335,0.0008733333333333335
House36,2018-06-02 22:00:00,2.4628783333333337,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.62073,0.4489499999999999,0.05997833333333335,0.05976333333333333
House36,2018-06-02 23:00:00,1.6886033333333332,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.1460466666666672,0.32299166666666657,0.04617666666666671,0.03239833333333332
House36,2018-06-03 00:00:00,0.8997799999999998,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.0003166666666666665,0.4158633333333333,0.03106333333333334,0.0024499999999999986
House36,2018-06-03 01:00:00,0.8409566666666669,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.00024999999999999984,0.4630049999999999,0.040488333333333335,0.0009633333333333338
House36,2018-06-03 02:00:00,1.0818216666666665,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.13042666666666666,0.6070516666666667,0.04503333333333333,0.0008550000000000001
House36,2018-06-03 03:00:00,2.7603483333333325,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.4918566666666666,0.4520050000000001,0.07978666666666666,0.08250166666666668
House36,2018-06-03 04:00:00,2.25292,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.00019666666666666666,0.3535983333333333,0.07345166666666668,0.09415333333333332
House36,2018-06-03 05:00:00,1.2183266666666668,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.000205,0.1410849999999999,0.049395000000000015,0.03634833333333333
House36,2018-06-03 06:00:00,0.5244666666666666,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.1801816666666667,0.09575166666666668,0.03043000000000002,0.0007766666666666668
House36,2018-06-03 07:00:00,0.4742750000000001,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.0023466666666666666,0.159125,0.027461666666666683,0.0006100000000000001
House36,2018-06-03 08:00:00,2.010708333333334,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.56904,0.3611416666666668,0.05880166666666666,0.1399233333333333
House36,2018-06-03 09:00:00,0.7496349999999996,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.1894950000000001,0.3035016666666668,0.035048333333333334,0.031244999999999964
House36,2018-06-03 10:00:00,1.2173833333333333,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.4713933333333332,0.446845,0.04215833333333332,0.00037
House36,2018-06-03 11:00:00,0.9536733333333332,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.057003333333333336,0.4735216666666668,0.032293333333333334,0.0005383333333333334
House36,2018-06-03 12:00:00,0.9276316666666669,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.23237333333333346,0.4740733333333333,0.034146666666666665,0.0004333333333333333
House36,2018-06-03 13:00:00,1.63539,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.00040000000000000034,0.4037749999999999,0.04869000000000001,0.2658683333333333
House36,2018-06-03 14:00:00,1.5378616666666671,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.0004616666666666668,0.41992833333333335,0.047806666666666685,0.24263333333333345
House36,2018-06-03 15:00:00,0.6804666666666667,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.0005183333333333334,0.4155100000000001,0.024345,0.00041333333333333337
House36,2018-06-03 16:00:00,2.117926666666667,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.005220000000000005,0.326975,0.06305666666666665,0.4750249999999998
House36,2018-06-03 17:00:00,1.606178333333333,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.00041666666666666653,0.4213566666666667,0.05184666666666665,0.2948150000000004
House36,2018-06-03 18:00:00,1.1577483333333334,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.2695166666666667,0.46693,0.04332666666666665,0.0009516666666666668
House36,2018-06-03 19:00:00,1.4598783333333338,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.4126466666666666,0.3819000000000001,0.04080166666666666,0.0012266666666666667
House36,2018-06-03 20:00:00,1.290255,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.0002400000000000001,0.5173183333333332,0.030351666666666662,0.001270000000000001
House36,2018-06-03 21:00:00,2.5370966666666668,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.4964483333333333,0.4166216666666667,0.053339999999999985,0.12871333333333332
House36,2018-06-03 22:00:00,2.4554633333333333,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.028428333333333295,0.366095,0.08008333333333334,0.3660316666666667
House36,2018-06-03 23:00:00,1.8361749999999992,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.000355,0.2859266666666667,0.061328333333333325,0.271255
House36,2018-06-04 00:00:00,1.4273600000000002,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.000355,0.4386483333333332,0.05175166666666665,0.12925
House36,2018-06-04 01:00:00,0.7264116666666666,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.0004383333333333337,0.4333983333333335,0.03756166666666668,0.008280000000000001
House36,2018-06-04 02:00:00,0.9773283333333332,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.14774833333333334,0.5591149999999999,0.042280000000000005,0.0008116666666666668
House36,2018-06-04 03:00:00,2.00626,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.001843333333333333,0.45833,0.06603000000000002,0.17489500000000005
House36,2018-06-04 04:00:00,1.7242966666666666,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.00039500000000000017,0.27249166666666663,0.054586666666666665,0.153925
House36,2018-06-04 05:00:00,1.23497,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.00038333333333333367,0.2796166666666667,0.045676666666666664,0.11912000000000005
House36,2018-06-04 06:00:00,1.3912583333333337,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.16312333333333334,0.434055,0.04465500000000002,0.057739999999999986
House36,2018-06-04 07:00:00,0.8415600000000001,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.003336666666666667,0.402765,0.031513333333333324,0.00061
House36,2018-06-04 08:00:00,1.2694533333333338,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.6243983333333333,0.33148333333333324,0.02659,0.0001699999999999999
House36,2018-06-04 09:00:00,0.6535483333333333,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.15626666666666664,0.35731,0.013596666666666668,0.00022
House36,2018-06-04 10:00:00,0.4571666666666661,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.10657333333333334,0.14141333333333309,0.0061016666666666546,5.8333333333333326e-05
House36,2018-06-04 11:00:00,1.131921666666667,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.16034000000000026,0.4702983333333333,0.017983333333333334,0.00015666666666666674
House36,2018-06-04 12:00:00,0.8692616666666666,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.000461666666666667,0.4664966666666665,0.016823333333333326,0.00012000000000000004
House36,2018-06-04 13:00:00,0.8213899999999998,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.24110000000000004,0.2764883333333333,0.015549999999999996,0.00016666666666666658
House36,2018-06-04 14:00:00,1.8204350000000005,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.006088333333333336,0.35863,0.04203333333333333,0.33400666666666656
House36,2018-06-04 15:00:00,0.6333850000000001,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.03972166666666666,0.4128350000000001,0.018734999999999998,0.03625666666666666
House36,2018-06-04 16:00:00,2.769681666666668,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.22511000000000048,0.4064216666666665,0.051925,0.6384766666666668
House36,2018-06-04 17:00:00,1.0424083333333336,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.3638099999999996,0.4960383333333334,0.021055000000000004,0.00017999999999999982
House36,2018-06-04 18:00:00,1.1120466666666666,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.011348333333333323,0.2719533333333333,0.026406666666666658,0.18558
House36,2018-06-04 19:00:00,1.0172166666666664,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.00034500000000000015,0.44333666666666666,0.024009999999999983,0.0006949999999999999
House36,2018-06-04 20:00:00,1.1396333333333333,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.00028666666666666673,0.42782,0.026553333333333318,0.0006266666666666666
House36,2018-06-04 21:00:00,2.0463566666666666,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.2456533333333333,0.4966050000000001,0.03979666666666668,0.14578166666666667
House36,2018-06-04 22:00:00,2.735996666666667,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.20821333333333392,0.4897800000000001,0.05526000000000001,0.4851966666666667
House36,2018-06-04 23:00:00,2.2630866666666662,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.0004450000000000003,0.4056466666666665,0.052113333333333324,0.4592549999999998
House36,2018-06-05 00:00:00,0.80391,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.0004933333333333338,0.4043666666666667,0.018706666666666674,0.03155666666666663
House36,2018-06-05 01:00:00,0.7101883333333334,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.00030333333333333346,0.4147733333333333,0.040045,0.0008733333333333336
House36,2018-06-05 02:00:00,0.8986350000000001,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.2823899999999998,0.3403133333333332,0.04428166666666667,0.0008150000000000001
House36,2018-06-05 03:00:00,1.5870366666666658,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.008074999999999997,0.3014900000000001,0.05523666666666665,0.18632
House36,2018-06-05 04:00:00,1.2624183333333332,5989.51,2,2005,12.0,Yes,11,5.0,2.0,2.0,2.0,3 phase,3,1,0,2,3,0,5,4,1,15,12,1,2,1,65,1,0.0003533333333333335,0.2991916666666666,0.04706333333333335,0.15058666666666676
