House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,Laundary_kW,Kitchen_kW,AC_BR_kW,AC_GR_kW,AC_SR_kW,Refrigerator_kW,Kitchen2_kW,AC_BR_kW.1,AC_MBR_kW
House16,2018-08-26 01:00:00,2.4825716666666664,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.18772166666666665,0.02588833333333334,0.0003216666666666666,0.023865000000000008,0.4736266666666669,0.07986166666666664,0.0008966666666666668,0.00028333333333333357,0.03443499999999998
House16,2018-08-26 02:00:00,2.058975,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.1896833333333333,0.02471,0.0005316666666666664,0.107045,0.0016666666666666663,0.06660666666666668,0.0011516666666666667,0.0004399999999999997,0.032631666666666684
House16,2018-08-26 03:00:00,1.6782316666666666,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.13808166666666669,0.025886666666666686,0.0002300000000000001,0.017843333333333333,0.0014566666666666682,0.04927166666666665,0.0010266666666666668,0.0002016666666666667,0.03449999999999997
House16,2018-08-26 04:00:00,1.7038133333333332,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.17639833333333327,0.02587166666666666,0.00023499999999999986,0.07638166666666665,0.0015766666666666663,0.04632166666666672,0.0012133333333333336,0.00036166666666666633,0.03465333333333332
House16,2018-08-26 05:00:00,1.4923150000000005,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.11153499999999997,0.04553999999999999,0.0003533333333333334,0.016734999999999996,0.0012016666666666673,0.09676666666666664,0.0008033333333333337,9e-05,0.03273499999999998
House16,2018-08-26 06:00:00,1.625049999999999,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.2805216666666667,0.06860166666666667,0.000325,0.016154999999999996,0.001128333333333333,0.10735500000000002,0.0007366666666666666,6.33333333333333e-05,0.034678333333333304
House16,2018-08-26 07:00:00,2.1119033333333332,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.4156466666666667,0.09028333333333334,0.000455,0.01596833333333333,0.0010200000000000003,0.08878666666666664,0.0007733333333333334,2.3333333333333336e-05,0.03482666666666665
House16,2018-08-26 08:00:00,6.316438333333338,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,2.0689,0.08723000000000006,0.0030600000000000002,0.2859366666666667,0.0017733333333333336,0.16412833333333335,1.69599,0.003399999999999999,0.3629583333333333
House16,2018-08-26 09:00:00,3.903591666666667,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,1.762598333333333,0.04096666666666667,0.002735,0.20038000000000009,0.0013716666666666645,0.06387500000000003,0.5835333333333335,0.001290000000000001,0.34206333333333305
House16,2018-08-26 10:00:00,1.6537349999999995,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.206435,0.0020733333333333333,0.000616666666666667,0.5940050000000002,0.0027133333333333337,0.034823333333333324,0.0023099999999999987,0.001439999999999999,0.03222666666666665
House16,2018-08-26 11:00:00,1.009575,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.16763500000000006,0.102415,0.0006666666666666673,0.305055,0.0017333333333333315,0.047473333333333326,0.0015800000000000007,0.0007700000000000008,0.03276166666666665
House16,2018-08-26 12:00:00,1.722925,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.20695166666666664,0.09485833333333334,0.0006000000000000003,0.4704650000000001,0.002096666666666668,0.052409999999999984,0.13254333333333335,0.0013800000000000002,0.03231333333333333
House16,2018-08-26 13:00:00,2.7764100000000003,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.31074333333333315,0.055096666666666634,0.0005733333333333329,0.27237500000000003,0.0016483333333333328,0.05276166666666667,1.6927316666666667,0.003618333333333332,0.032399999999999984
House16,2018-08-26 14:00:00,2.1682800000000007,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.1937100000000001,0.0034616666666666693,0.000718333333333333,0.5094383333333332,0.0021983333333333325,0.06480999999999999,0.0021233333333333325,0.0012300000000000006,0.6492650000000001
House16,2018-08-26 15:00:00,3.5179783333333323,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.1643116666666666,0.0015983333333333336,0.0007150000000000001,0.3669983333333333,0.001858333333333334,0.10276666666666663,0.0016666666666666676,0.0009400000000000004,1.1461750000000002
House16,2018-08-26 16:00:00,5.164133333333334,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.203295,0.01810166666666667,0.0019033333333333328,0.1445116666666667,2.111285,0.08706499999999998,0.001141666666666666,0.0006800000000000006,1.1475233333333337
House16,2018-08-26 17:00:00,7.2081316666666675,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.21573833333333334,0.09397166666666662,0.004824999999999999,0.6532316666666667,2.9891900000000002,0.10729499999999996,0.002528333333333335,0.001011666666666666,0.9330349999999998
House16,2018-08-26 18:00:00,5.3671983333333335,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.77284,0.10796166666666664,0.006228333333333332,0.2421950000000001,1.366526666666667,0.08005666666666666,0.0013616666666666673,0.0010666666666666665,1.0384600000000002
House16,2018-08-26 19:00:00,3.1973933333333324,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.3053133333333333,0.13487500000000002,0.03210166666666668,0.04316166666666668,0.0008699999999999999,0.08380500000000002,0.14343999999999998,0.00539333333333333,0.4728966666666671
House16,2018-08-26 20:00:00,3.1949249999999987,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.2830133333333335,0.10361333333333334,0.006088333333333332,0.01772666666666667,0.4672583333333334,0.08110666666666665,0.8329316666666658,0.0014916666666666676,0.03304999999999998
House16,2018-08-26 21:00:00,4.210688333333334,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.2406183333333333,0.04932999999999997,0.004934999999999999,0.4428916666666666,0.9488133333333334,0.08177499999999997,0.0019816666666666685,0.0011816666666666668,0.03324
House16,2018-08-26 22:00:00,2.3786916666666658,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.19526500000000002,0.0014033333333333328,0.005223333333333332,0.0204,0.0014483333333333336,0.0923316666666667,0.0007733333333333334,7.33333333333333e-05,0.033276666666666684
House16,2018-08-26 23:00:00,3.498463333333333,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.17286833333333332,0.024446666666666672,0.004143333333333333,0.5774416666666667,0.0030016666666666664,0.09955833333333336,0.002463333333333333,0.001596666666666666,0.033936666666666664
House16,2018-08-27 00:00:00,2.482801666666666,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.186775,0.026566666666666683,0.031926666666666666,0.25213499999999994,0.0017900000000000012,0.10987333333333334,0.0015199999999999964,0.0007900000000000001,0.03443500000000002
House16,2018-08-27 01:00:00,3.673676666666668,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.19117333333333333,0.029703333333333345,1.5656716666666668,0.08985333333333335,0.0016499999999999991,0.12263500000000005,0.0010249999999999992,0.0003216666666666665,0.03432499999999998
House16,2018-08-27 02:00:00,3.5035116666666664,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.181545,0.029658333333333363,1.5422783333333334,0.01841666666666666,0.001276666666666668,0.09453833333333336,0.0008016666666666671,0.00013000000000000002,0.03501499999999999
House16,2018-08-27 03:00:00,3.6509483333333344,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.15844000000000005,0.029473333333333355,1.4890133333333335,0.10451999999999996,0.0016783333333333348,0.05309666666666667,0.001043333333333334,0.00039333333333333283,0.03406500000000002
House16,2018-08-27 04:00:00,2.7665433333333334,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.14443166666666668,0.02816666666666668,0.941765,0.026861666666666662,0.0013583333333333336,0.053390000000000035,0.0008300000000000001,0.00014333333333333328,0.03417833333333332
House16,2018-08-27 05:00:00,2.599165,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.16107000000000002,0.022988333333333333,0.5017666666666666,0.1897883333333334,0.0019116666666666683,0.05068000000000002,0.00128,0.0005383333333333336,0.03375833333333332
House16,2018-08-27 06:00:00,2.620575000000001,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.2003083333333334,0.08191999999999999,0.5773416666666668,0.019106666666666675,0.0014483333333333336,0.1785516666666667,0.0006816666666666668,4.3333333333333334e-05,0.033630000000000035
House16,2018-08-27 07:00:00,2.91279,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.2498449999999999,0.08902333333333336,0.6319383333333335,0.015586666666666669,0.0011683333333333335,0.07290833333333334,0.0006466666666666669,3.5000000000000004e-05,0.033109999999999994
House16,2018-08-27 08:00:00,5.467435,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.4087966666666665,0.07639499999999999,0.6601066666666667,0.3628999999999999,0.0019016666666666657,0.13557500000000006,2.5142833333333336,0.004731666666666665,0.031963333333333316
House16,2018-08-27 09:00:00,4.976715,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,2.189118333333333,0.0704966666666667,0.9852549999999998,0.5731133333333333,0.0025933333333333325,0.06922500000000001,0.002016666666666667,0.001175,0.0273
House16,2018-08-27 10:00:00,2.7400366666666685,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.44199499999999997,0.08106166666666664,0.4024516666666669,0.3763683333333331,0.0018100000000000013,0.07256833333333333,0.5012966666666662,0.001648333333333334,0.032713333333333316
House16,2018-08-27 11:00:00,1.1551616666666669,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.399685,0.04250833333333335,0.005595,0.25567333333333336,0.0017183333333333321,0.08138000000000001,0.0012633333333333348,0.0005800000000000009,0.031901666666666675
House16,2018-08-27 12:00:00,2.66561,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,2.04347,0.005209999999999997,0.008345,0.2365083333333333,0.0015666666666666654,0.04628499999999997,0.0011783333333333342,0.0005583333333333335,0.03151166666666666
House16,2018-08-27 13:00:00,4.341568333333332,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,1.9063916666666656,0.06004333333333334,0.007859999999999999,0.3291800000000001,0.0017283333333333328,0.04830500000000002,1.4414799999999997,0.003043333333333333,0.03130833333333335
House16,2018-08-27 14:00:00,1.6056566666666667,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.26333500000000004,0.01448333333333333,0.00509,0.5335483333333332,0.0022949999999999997,0.05346,0.00192,0.001125000000000001,0.03129833333333333
House16,2018-08-27 15:00:00,1.768493333333333,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.13050500000000004,0.0012283333333333339,0.00519,0.2759,0.0015816666666666663,0.06294833333333331,0.0013216666666666676,0.0006000000000000003,0.37620833333333337
House16,2018-08-27 16:00:00,4.059878333333333,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.16142166666666666,0.007064999999999998,0.004408333333333333,0.5672250000000003,0.002455,0.08970499999999998,0.0019766666666666687,0.0011699999999999994,1.2470183333333331
House16,2018-08-27 17:00:00,4.013926666666666,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,1.179618333333334,0.09358333333333332,0.006850000000000003,0.04285666666666667,0.0008883333333333334,0.08700833333333334,0.0006116666666666665,0.00013166666666666665,1.2265516666666667
House16,2018-08-27 18:00:00,4.818318333333333,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.4029749999999999,0.09988166666666667,0.004558333333333333,0.5745183333333334,0.002556666666666667,0.13432999999999998,0.09021,0.0014150000000000007,1.1664633333333334
House16,2018-08-27 19:00:00,4.9308000000000005,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.40896666666666665,0.09817166666666667,0.005825,0.17546333333333336,0.37346666666666667,0.08954666666666668,1.9473016666666672,0.0033699999999999976,0.2242083333333333
House16,2018-08-27 20:00:00,5.329961666666667,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.4620916666666666,0.029239999999999988,0.0066099999999999996,0.16155666666666668,2.9144000000000005,0.08214166666666667,0.00135,0.0007933333333333334,0.033220000000000034
House16,2018-08-27 21:00:00,3.668255,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.5073700000000001,0.011961666666666664,0.005108333333333338,0.5399999999999999,0.153371666666667,0.09759333333333332,0.002051666666666669,0.0012149999999999995,0.033436666666666684
House16,2018-08-27 22:00:00,2.472630000000001,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.2451733333333333,0.0037366666666666655,0.005000000000000004,0.0059233333333333325,0.0016299999999999982,0.10034166666666668,0.0007149999999999999,2.5000000000000008e-05,0.03283333333333333
House16,2018-08-27 23:00:00,4.0339616666666664,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.23436000000000004,0.028571666666666683,1.1781283333333334,0.006833333333333333,0.0019866666666666683,0.10216999999999997,0.0007416666666666665,0.00010666666666666664,0.03355000000000002
House16,2018-08-28 00:00:00,4.066115,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.18775333333333336,0.02929666666666665,1.6290216666666664,0.10630833333333332,0.0018883333333333337,0.09945333333333334,0.0010099999999999998,0.0003766666666666666,0.03369166666666668
House16,2018-08-28 01:00:00,3.8375183333333336,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.21327166666666653,0.027803333333333343,0.8037666666666666,0.3920766666666667,0.0025750000000000005,0.09736833333333332,0.0017183333333333336,0.0010150000000000007,0.033503333333333364
House16,2018-08-28 02:00:00,3.8010366666666666,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.209935,0.028648333333333317,1.265685,0.168983333333333,0.0020583333333333343,0.11282000000000005,0.0011699999999999994,0.0005283333333333327,0.033950000000000015
House16,2018-08-28 03:00:00,2.6969200000000004,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.1820483333333333,0.02715333333333331,0.5238583333333333,0.007866666666666662,0.0015116666666666653,0.10183,0.0007983333333333334,0.00016666666666666672,0.035203333333333336
House16,2018-08-28 04:00:00,2.7788516666666667,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.14439833333333338,0.027411666666666685,0.5663283333333332,0.07932833333333328,0.001576666666666666,0.10853666666666667,0.000943333333333334,0.00028833333333333315,0.03458666666666665
House16,2018-08-28 05:00:00,2.491308333333333,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.16785833333333333,0.010011666666666669,0.5132166666666667,0.11359999999999995,0.0018750000000000008,0.04490166666666666,0.0010099999999999998,0.00033499999999999985,0.03366166666666666
House16,2018-08-28 06:00:00,2.414136666666666,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.33813833333333315,0.08301666666666667,0.5206766666666667,0.010001666666666664,0.0014816666666666676,0.1682183333333333,0.0006383333333333332,2.1666666666666674e-05,0.033405000000000004
House16,2018-08-28 07:00:00,3.2661366666666667,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.3918116666666665,0.09300499999999998,0.5314616666666668,0.009091666666666665,0.0012500000000000007,0.0865166666666667,0.4286883333333334,0.0007833333333333334,0.033045
House16,2018-08-28 08:00:00,4.5533866666666665,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.4568366666666666,0.06309000000000002,0.6040533333333333,0.4543216666666667,0.0020883333333333322,0.10376166666666672,1.0724749999999996,0.0028199999999999983,0.2778216666666668
House16,2018-08-28 09:00:00,2.0699816666666666,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.3168516666666666,0.06251999999999999,0.005708333333333334,0.3080816666666667,0.0016050000000000025,0.07776833333333334,0.25344999999999995,0.0010350000000000018,0.03243666666666666
House16,2018-08-28 10:00:00,2.72366,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.3935116666666668,0.02619500000000001,0.0049783333333333355,0.49567,0.0019833333333333343,0.06118000000000001,0.0020033333333333322,0.0011300000000000001,0.03247166666666666
House16,2018-08-28 11:00:00,4.327749999999999,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,2.585973333333334,0.05057166666666668,0.006709999999999996,0.3454850000000001,0.0014366666666666662,0.05057333333333332,0.0012483333333333346,0.000463333333333333,0.03127666666666667
House16,2018-08-28 12:00:00,0.8479149999999999,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.42240666666666654,0.07865333333333333,0.005291666666666666,0.056036666666666665,0.0009683333333333332,0.08061333333333336,0.0008133333333333331,0.000115,0.02753166666666668
House16,2018-08-28 13:00:00,3.3282416666666648,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.39509333333333335,0.07485666666666667,0.004809999999999999,0.6500966666666667,0.002676666666666669,0.042743333333333335,1.1951416666666659,0.0028183333333333324,0.03150166666666665
House16,2018-08-28 14:00:00,1.7384716666666666,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.21766500000000005,0.0006283333333333335,0.005675,0.011378333333333329,0.0008233333333333338,0.07404666666666666,0.0006233333333333335,2.0000000000000005e-05,0.541445
House16,2018-08-28 15:00:00,3.5773366666666675,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.2888366666666665,0.0032400000000000016,0.004738333333333334,0.4987100000000001,0.0022833333333333343,0.08179333333333333,0.002093333333333332,0.0009933333333333337,0.9601383333333332
House16,2018-08-28 16:00:00,2.6440316666666672,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.26984,0.024155000000000003,0.0054983333333333325,0.044823333333333285,0.0009200000000000008,0.08542000000000001,0.0007000000000000005,7.500000000000001e-05,0.97305
House16,2018-08-28 17:00:00,3.4340816666666667,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.6465266666666667,0.08753500000000004,0.005513333333333335,0.38540833333333335,0.0018899999999999995,0.08664500000000001,0.0017000000000000006,0.0007866666666666665,0.7778716666666671
House16,2018-08-28 18:00:00,3.4862466666666667,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.4511283333333334,0.1048916666666667,0.005251666666666668,0.3862483333333333,0.0018183333333333337,0.08940166666666667,0.0017516666666666687,0.0007883333333333336,0.7558583333333335
House16,2018-08-28 19:00:00,4.828353333333335,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.3558983333333333,0.12440166666666665,0.20051666666666668,0.4685016666666668,0.0019399999999999999,0.09065666666666664,0.11826166666666668,0.0012200000000000006,0.9120050000000002
House16,2018-08-28 20:00:00,5.7973950000000025,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.5829516666666666,0.05997166666666665,0.9256166666666664,0.03857,1.5329683333333333,0.09076499999999996,1.2152549999999989,0.0022433333333333333,0.07473833333333332
House16,2018-08-28 21:00:00,3.500931666666668,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.4268766666666665,0.02735666666666665,0.005048333333333333,0.5578000000000001,0.4287883333333334,0.07606666666666667,0.0023566666666666658,0.0012633333333333329,0.03245333333333331
House16,2018-08-28 22:00:00,4.664306666666668,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.2831766666666666,0.006015000000000002,0.3733533333333333,0.6291033333333336,0.0034800000000000013,0.10008833333333336,0.0025416666666666647,0.0013900000000000008,0.03406500000000001
House16,2018-08-28 23:00:00,4.8555666666666655,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.2889283333333334,0.028728333333333307,1.54895,0.3737933333333333,0.0024766666666666674,0.09586,0.0014850000000000002,0.0006533333333333331,0.033605000000000024
House16,2018-08-29 00:00:00,2.604451666666665,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.0690133333333333,0.012843333333333316,0.4965750000000007,0.10758166666666663,0.8832733333333328,0.043708333333333384,0.0007183333333333331,0.0004399999999999998,0.015361666666666643
House16,2018-08-29 01:00:00,5.101543333333334,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.25309166666666666,0.019103333333333337,0.8540166666666668,0.1344233333333333,1.8579466666666664,0.051313333333333336,0.0009683333333333334,0.0005433333333333334,0.022631666666666682
House16,2018-08-29 02:00:00,3.214646666666668,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.20690333333333336,0.02597333333333334,0.7167450000000005,0.018753333333333327,0.21912500000000013,0.04624333333333333,0.000778333333333333,0.00021666666666666674,0.03154833333333334
House16,2018-08-29 03:00:00,2.320383333333333,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.15955666666666676,0.02566166666666668,0.5128933333333333,0.013979999999999987,0.001285,0.03649166666666664,0.0008399999999999999,0.00018833333333333332,0.03219499999999999
House16,2018-08-29 04:00:00,2.7434266666666667,32670.1,1,2009,11.0,Yes,8,4.0,1.0,1.0,2.0,3 phase,6,3,1,2,6,0,11,2,1,7,20,1,0,2,120,0,0.22098,0.02631166666666668,0.5605750000000002,0.10414833333333333,0.0014416666666666655,0.09041833333333334,0.0009850000000000002,0.00030999999999999973,0.033606666666666674
