House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_kW
House18,2018-08-15 16:00:00,0.4410033333333344,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.36537166666666665
House18,2018-08-15 17:00:00,0.8410816666666665,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.001656666666666666
House18,2018-08-15 18:00:00,0.6974466666666668,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0015683333333333337
House18,2018-08-15 19:00:00,1.297718333333333,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.001606666666666667
House18,2018-08-15 20:00:00,1.5112433333333335,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0017883333333333336
House18,2018-08-15 21:00:00,1.5272599999999996,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,1.0135216666666664
House18,2018-08-15 22:00:00,1.6706433333333324,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,1.299448333333333
House18,2018-08-15 23:00:00,1.4936466666666666,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.6695583333333341
House18,2018-08-16 00:00:00,1.272653333333333,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.00164
House18,2018-08-16 01:00:00,1.1154916666666663,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0017333333333333315
House18,2018-08-16 02:00:00,1.0932916666666666,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0018216666666666657
House18,2018-08-16 03:00:00,1.0028133333333336,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0018666666666666664
House18,2018-08-16 04:00:00,0.31443999999999994,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.001731666666666665
House18,2018-08-16 05:00:00,0.315625,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0017899999999999988
House18,2018-08-16 06:00:00,0.4772766666666665,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.101575
House18,2018-08-16 07:00:00,1.3662166666666669,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.8011466666666668
House18,2018-08-16 08:00:00,1.2904666666666669,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0017099999999999984
House18,2018-08-16 09:00:00,0.3144983333333341,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0004466666666666665
House18,2018-08-16 10:00:00,1.6250166666666666,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0014416666666666664
House18,2018-08-16 11:00:00,0.9021383333333332,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.00182
House18,2018-08-16 12:00:00,0.3913533333333333,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0018399999999999992
House18,2018-08-16 13:00:00,1.1468633333333331,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0018866666666666656
House18,2018-08-16 14:00:00,0.85164,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0013666666666666682
House18,2018-08-16 15:00:00,1.318016666666667,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.00015833333333333324
House18,2018-08-16 16:00:00,1.7437750000000003,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,1.346096666666667
House18,2018-08-16 17:00:00,1.7466816666666665,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,1.3901983333333332
House18,2018-08-16 18:00:00,1.1585216666666664,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.6858933333333336
House18,2018-08-16 19:00:00,1.7680316666666662,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,1.059825
House18,2018-08-16 20:00:00,1.7877183333333333,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,1.3083416666666667
House18,2018-08-16 21:00:00,2.0469183333333327,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,1.301896666666667
House18,2018-08-16 22:00:00,1.6230116666666667,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,1.1097699999999997
House18,2018-08-16 23:00:00,1.4677816666666668,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0017549999999999994
House18,2018-08-17 00:00:00,1.2755583333333331,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0017266666666666654
House18,2018-08-17 01:00:00,1.2197049999999998,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.001815
House18,2018-08-17 02:00:00,1.0976133333333336,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0018933333333333328
House18,2018-08-17 03:00:00,1.1183499999999995,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0019183333333333329
House18,2018-08-17 04:00:00,1.289185,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.5289383333333333
House18,2018-08-17 05:00:00,0.42103,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.10981666666666673
House18,2018-08-17 06:00:00,0.3202333333333333,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.001971666666666668
House18,2018-08-17 07:00:00,1.0199033333333332,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0022533333333333338
House18,2018-08-17 08:00:00,1.3724966666666667,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0018800000000000002
House18,2018-08-17 09:00:00,1.21104,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0018716666666666656
House18,2018-08-17 10:00:00,0.6383599999999999,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0018399999999999992
House18,2018-08-17 11:00:00,0.3540466666666667,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0017816666666666653
House18,2018-08-17 12:00:00,0.3821433333333332,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0017183333333333315
House18,2018-08-17 13:00:00,0.2430266666666661,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.09456666666666633
House18,2018-08-17 14:00:00,1.387875,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0074133333333333265
House18,2018-08-17 15:00:00,1.6806366666666668,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.00016333333333333334
House18,2018-08-17 16:00:00,1.171881666666667,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0002216666666666666
House18,2018-08-17 17:00:00,0.2309600000000004,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,9.833333333333334e-05
House18,2018-08-17 18:00:00,1.2659366666666665,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,8.33333333333333e-05
House18,2018-08-17 19:00:00,1.7325266666666668,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.00013166666666666668
House18,2018-08-17 20:00:00,1.4486633333333332,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.00011833333333333333
House18,2018-08-17 21:00:00,1.4046033333333332,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.00015833333333333332
House18,2018-08-17 22:00:00,1.2779083333333334,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.00020166666666666667
House18,2018-08-17 23:00:00,1.0993033333333335,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0002250000000000001
House18,2018-08-18 00:00:00,1.0047566666666663,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0001516666666666665
House18,2018-08-18 01:00:00,1.0103766666666665,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0001133333333333333
House18,2018-08-18 02:00:00,0.9474633333333332,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.00012666666666666664
House18,2018-08-18 03:00:00,0.952995,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,9.000000000000005e-05
House18,2018-08-18 04:00:00,0.9396933333333336,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,8.833333333333333e-05
House18,2018-08-18 05:00:00,0.9339599999999998,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,8.166666666666665e-05
House18,2018-08-18 06:00:00,0.9259166666666664,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.00010833333333333336
House18,2018-08-18 07:00:00,0.4801133333333329,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,7.999999999999999e-05
House18,2018-08-18 08:00:00,0.2875199999999999,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,5.4999999999999975e-05
House18,2018-08-18 09:00:00,0.14481166666666714,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,3.166666666666666e-05
House18,2018-08-18 10:00:00,0.5067333333333333,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,7.33333333333333e-05
House18,2018-08-18 11:00:00,0.5698133333333332,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.00010333333333333336
House18,2018-08-18 12:00:00,1.4843400000000002,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,1.0945333333333338
House18,2018-08-18 13:00:00,1.0658683333333332,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.4151149999999998
House18,2018-08-18 14:00:00,1.8507299999999995,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,1.2696699999999992
House18,2018-08-18 15:00:00,1.800355,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,1.3434983333333326
House18,2018-08-18 16:00:00,1.7498033333333332,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,1.3374700000000002
House18,2018-08-18 17:00:00,0.816105,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.3549899999999998
House18,2018-08-18 18:00:00,0.5219383333333332,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,8.66666666666667e-05
House18,2018-08-18 19:00:00,0.6822600000000001,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.2043
House18,2018-08-18 20:00:00,1.187275,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.3684666666666663
House18,2018-08-18 21:00:00,1.6306,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,1.2087600000000005
House18,2018-08-18 22:00:00,1.7087583333333336,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,1.278988333333333
House18,2018-08-18 23:00:00,1.4942366666666669,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,1.0319200000000006
House18,2018-08-19 00:00:00,1.2146016666666668,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0015600000000000006
House18,2018-08-19 01:00:00,1.105995,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0015483333333333336
House18,2018-08-19 02:00:00,1.263745,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.43595666666666666
House18,2018-08-19 03:00:00,1.563363333333334,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,1.2402133333333332
House18,2018-08-19 04:00:00,1.1765200000000002,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.8789816666666669
House18,2018-08-19 05:00:00,0.3750383333333333,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.001905
House18,2018-08-19 06:00:00,0.36615,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.002163333333333332
House18,2018-08-19 07:00:00,0.0014850000000000006,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0
House18,2018-08-19 08:00:00,0.5198916666666666,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.00126
House18,2018-08-19 09:00:00,0.8664216666666664,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0017533333333333324
House18,2018-08-19 10:00:00,0.6551366666666668,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.024798333333333332
House18,2018-08-19 11:00:00,1.765971666666667,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,1.3635416666666669
House18,2018-08-19 12:00:00,1.7494066666666668,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,1.3658899999999994
House18,2018-08-19 13:00:00,1.8563150000000002,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,1.3736533333333334
House18,2018-08-19 14:00:00,1.885878333333333,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,1.3849750000000007
House18,2018-08-19 15:00:00,1.7638716666666665,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.7295350000000002
House18,2018-08-19 16:00:00,1.3474700000000002,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.12122999999999992
House18,2018-08-19 17:00:00,1.3564133333333328,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0020066666666666653
House18,2018-08-19 18:00:00,0.915155,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0016799999999999994
House18,2018-08-19 19:00:00,1.4648699999999997,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.14507333333333333
House18,2018-08-19 20:00:00,1.86868,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.7695683333333334
House18,2018-08-19 21:00:00,1.68423,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,1.3483849999999995
House18,2018-08-19 22:00:00,1.6756366666666669,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,1.3242533333333335
House18,2018-08-19 23:00:00,1.7062733333333326,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,1.3186933333333333
House18,2018-08-20 00:00:00,1.456505,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.4872683333333333
House18,2018-08-20 01:00:00,1.44039,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0016100000000000005
House18,2018-08-20 02:00:00,1.496425,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.5078983333333335
House18,2018-08-20 03:00:00,1.6356933333333337,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,1.2847000000000006
House18,2018-08-20 04:00:00,0.7452333333333332,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.40869833333333305
House18,2018-08-20 05:00:00,0.34209666666666666,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0017766666666666653
House18,2018-08-20 06:00:00,1.3186383333333334,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0017633333333333316
House18,2018-08-20 07:00:00,1.6482416666666666,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.002059999999999999
House18,2018-08-20 08:00:00,1.4693333333333327,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.001658333333333334
House18,2018-08-20 09:00:00,1.528405,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.001658333333333331
House18,2018-08-20 10:00:00,1.5861183333333329,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0019149999999999987
House18,2018-08-20 11:00:00,0.38123333333333337,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.001938333333333332
House18,2018-08-20 12:00:00,0.3194166666666666,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.001708333333333332
House18,2018-08-20 13:00:00,0.447355,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.03775666666666667
House18,2018-08-20 14:00:00,1.839145,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,1.40028
House18,2018-08-20 15:00:00,2.1024583333333333,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,1.297638333333333
House18,2018-08-20 16:00:00,1.7487916666666667,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,1.3383566666666666
House18,2018-08-20 17:00:00,1.8110166666666667,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,1.3464533333333333
House18,2018-08-20 18:00:00,1.0688866666666668,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.38919499999999935
House18,2018-08-20 19:00:00,1.4985183333333332,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.7165766666666666
House18,2018-08-20 20:00:00,1.2743499999999996,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.7431183333333339
House18,2018-08-20 21:00:00,0.3155433333333333,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0017749999999999988
House18,2018-08-20 22:00:00,0.2796216666666667,680.6260000000001,3,2005,15.0,No,5,2.0,1.0,1.0,1.0,1 phase,7,5,2,0,7,0,2,1,1,4,8,1,1,2,24,1,0.0017216666666666654
