House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_LR_kW,AC_DR_kW,AC_BR_kW,Kitchen_kW,UPS_kW
House2,2018-08-27 00:00:00,1.0423683333333331,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,2.8333333333333342e-05,9.000000000000002e-05,0.59441,0.0002250000000000001,0.12445999999999995
House2,2018-08-27 01:00:00,0.9669350000000002,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,1.833333333333334e-05,6.333333333333329e-05,0.5666299999999999,0.0002300000000000001,0.1150583333333334
House2,2018-08-27 02:00:00,0.6952983333333335,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00010000000000000002,0.00018666666666666671,0.5500466666666668,0.00011166666666666668,0.11653000000000005
House2,2018-08-27 03:00:00,0.6958566666666666,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00010500000000000003,0.0002133333333333334,0.5554400000000002,0.00010666666666666668,0.11707333333333332
House2,2018-08-27 04:00:00,0.5791833333333332,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,9.16666666666667e-05,0.00016833333333333324,0.4305966666666669,9.666666666666664e-05,0.12514499999999998
House2,2018-08-27 05:00:00,0.3204300000000001,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00014333333333333334,0.00017333333333333334,3.5000000000000004e-05,0.00013833333333333335,0.11670000000000005
House2,2018-08-27 06:00:00,0.4672833333333333,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00014999999999999996,0.00020000000000000006,2.333333333333334e-05,0.00239333333333333,0.1798383333333333
House2,2018-08-27 07:00:00,0.278715,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,8.500000000000002e-05,0.00011000000000000013,2.5000000000000008e-05,0.0064783333333333325,0.14800166666666667
House2,2018-08-27 08:00:00,0.26777500000000004,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,4.1666666666666665e-05,5.333333333333332e-05,1.6666666666666667e-05,5.333333333333334e-05,0.15244333333333338
House2,2018-08-27 09:00:00,0.414225,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0001433333333333333,0.000195,4.666666666666665e-05,0.00011666666666666668,0.14438166666666669
House2,2018-08-27 10:00:00,0.4463783333333333,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00012500000000000006,0.00016833333333333324,0.00016999999999999999,0.00013499999999999995,0.1634383333333333
House2,2018-08-27 11:00:00,0.8303883333333335,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.010608333333333327,0.0006850000000000001,0.0002833333333333333,0.4672866666666667,0.10509166666666672
House2,2018-08-27 12:00:00,0.4428616666666665,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00016499999999999994,9.499999999999999e-05,4.999999999999998e-05,0.006758333333333332,0.13536333333333336
House2,2018-08-27 13:00:00,0.6732066666666665,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0001633333333333331,0.00021833333333333326,4.999999999999999e-05,0.015085,0.08872833333333334
House2,2018-08-27 14:00:00,0.34748,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00010000000000000006,0.00012333333333333334,1.6666666666666669e-06,3.3333333333333333e-06,0.15266500000000002
House2,2018-08-27 15:00:00,0.50564,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00013499999999999995,5.166666666666664e-05,5.333333333333329e-05,0.023523333333333327,0.14802666666666664
House2,2018-08-27 16:00:00,0.8158983333333334,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00018499999999999994,0.00021833333333333326,0.3679833333333333,0.009681666666666668,0.15255
House2,2018-08-27 17:00:00,1.1911849999999995,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00011999999999999995,0.0002983333333333331,0.7661616666666671,0.001631666666666666,0.20963500000000004
House2,2018-08-27 18:00:00,0.5032150000000001,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0001916666666666667,0.00013999999999999996,4.666666666666665e-05,0.005986666666666667,0.20230500000000004
House2,2018-08-27 19:00:00,1.4422766666666669,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00014999999999999982,0.00038833333333333374,0.9444233333333332,0.03413166666666668,0.171555
House2,2018-08-27 20:00:00,1.2713799999999995,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00013666666666666658,0.00039500000000000017,0.914905,0.00030166666666666645,0.1651666666666667
House2,2018-08-27 21:00:00,0.7831466666666667,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00012833333333333327,0.00017499999999999994,0.3292033333333333,9.83333333333333e-05,0.1876133333333333
House2,2018-08-27 22:00:00,1.3338116666666666,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,9.000000000000002e-05,0.00024499999999999994,0.8215366666666668,0.016746666666666653,0.18687166666666666
House2,2018-08-27 23:00:00,1.0060600000000002,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,2.8333333333333342e-05,0.0001,0.6597066666666666,0.00021500000000000008,0.09342833333333332
House2,2018-08-28 00:00:00,0.9250966666666668,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,3.5000000000000004e-05,0.00012000000000000004,0.6425183333333334,0.00025,0.0769816666666667
House2,2018-08-28 01:00:00,0.8441433333333331,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,4e-05,0.0001366666666666666,0.61092,0.00019833333333333324,0.07677500000000004
House2,2018-08-28 02:00:00,0.7062949999999998,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,3.6666666666666666e-05,0.0002200000000000001,0.5909049999999997,0.00010333333333333336,0.07866000000000002
House2,2018-08-28 03:00:00,0.6973199999999999,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,6.33333333333333e-05,0.000205,0.5775900000000002,0.00010000000000000003,0.08287666666666664
House2,2018-08-28 04:00:00,0.4650933333333334,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,9.333333333333328e-05,0.00010999999999999998,0.2633983333333333,9.333333333333333e-05,0.09035333333333333
House2,2018-08-28 05:00:00,0.5258250000000001,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00012333333333333329,0.00013166666666666668,0.2479033333333333,0.0001583333333333333,0.07609666666666669
House2,2018-08-28 06:00:00,0.4332733333333333,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00019833333333333327,0.00017666666666666666,5.666666666666664e-05,0.002371666666666664,0.13808333333333336
House2,2018-08-28 07:00:00,0.3648516666666666,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00012499999999999992,0.00020833333333333327,0.0001916666666666665,0.00796,0.1669133333333333
House2,2018-08-28 08:00:00,1.2486666666666666,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00011833333333333348,0.0002433333333333336,0.7312616666666666,0.040443333333333414,0.178375
House2,2018-08-28 09:00:00,0.4814766666666666,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00010500000000000003,0.00012833333333333335,0.07190166666666653,0.00012000000000000004,0.15561833333333336
House2,2018-08-28 10:00:00,0.4485250000000001,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00013666666666666656,0.00022999999999999984,9.500000000000003e-05,7.33333333333333e-05,0.16478166666666674
House2,2018-08-28 11:00:00,0.58916,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00015333333333333334,0.00033166666666666696,6.833333333333329e-05,0.036083333333333384,0.10126666666666664
House2,2018-08-28 12:00:00,0.6356199999999997,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,8.499999999999999e-05,0.00025333333333333344,6.499999999999998e-05,6.666666666666663e-05,0.23972166666666675
House2,2018-08-28 13:00:00,0.23532833333333344,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,2.1666666666666674e-05,3.5000000000000004e-05,7.33333333333333e-05,2.1666666666666674e-05,0.16268666666666662
House2,2018-08-28 14:00:00,0.66609,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00011333333333333333,0.00019333333333333336,0.4106966666666666,7.000000000000002e-05,0.19383166666666668
House2,2018-08-28 15:00:00,1.441136666666666,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00012500000000000008,0.0002333333333333335,0.8487033333333333,0.0002333333333333335,0.14129833333333336
House2,2018-08-28 16:00:00,1.2000366666666664,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,9.833333333333336e-05,0.00019166666666666675,0.7772100000000001,0.0002350000000000001,0.14750833333333332
House2,2018-08-28 17:00:00,0.9391216666666666,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,6.999999999999998e-05,0.00012499999999999998,0.5790149999999998,0.00018333333333333328,0.17922166666666667
House2,2018-08-28 18:00:00,0.42265,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,8.666666666666667e-05,9.833333333333336e-05,0.03443166666666677,0.00011833333333333335,0.16566666666666668
House2,2018-08-28 19:00:00,0.3334433333333333,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,1e-05,6.83333333333333e-05,3.000000000000001e-05,0.03851833333333335,0.20689166666666664
House2,2018-08-28 20:00:00,0.33781500000000003,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,5.999999999999996e-05,5.999999999999996e-05,5.666666666666665e-05,9.66666666666667e-05,0.15404999999999994
House2,2018-08-28 21:00:00,1.3533866666666663,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00016833333333333324,0.0002916666666666667,0.8860616666666667,0.0003083333333333334,0.18453333333333333
House2,2018-08-28 22:00:00,1.3238450000000002,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00011000000000000007,0.00021000000000000004,0.8401400000000002,0.015939999999999982,0.18919666666666665
House2,2018-08-28 23:00:00,1.106848333333333,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,1.833333333333334e-05,7.833333333333333e-05,0.7170216666666664,0.0002533333333333333,0.16873666666666665
House2,2018-08-29 00:00:00,0.2032233333333333,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,2.666666666666668e-05,5.166666666666667e-05,0.17228833333333396,2.8333333333333342e-05,0.025291666666666702
House2,2018-08-29 01:00:00,0.920285,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00010333333333333334,0.0002033333333333333,0.5994533333333333,8.333333333333333e-05,0.25429
House2,2018-08-29 02:00:00,0.9706299999999998,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00010166666666666672,0.00029833333333333345,0.7129649999999998,0.00013333333333333334,0.2273316666666667
House2,2018-08-29 03:00:00,1.008885,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,2.666666666666668e-05,0.00014333333333333328,0.6473999999999999,0.000275,0.1534366666666667
House2,2018-08-29 04:00:00,0.9645633333333336,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,3.000000000000001e-05,0.0001499999999999999,0.6159450000000001,0.0002600000000000001,0.15315999999999996
House2,2018-08-29 05:00:00,0.6410049999999999,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00010833333333333333,0.00010333333333333334,0.33227499999999993,0.0001816666666666664,0.11726166666666668
House2,2018-08-29 06:00:00,0.5726033333333335,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00017833333333333338,0.00012166666666666656,9.000000000000002e-05,0.05819666666666674,0.2362483333333333
House2,2018-08-29 07:00:00,0.4273,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00014,0.0001133333333333334,4.833333333333334e-05,0.06370833333333334,0.17970000000000005
House2,2018-08-29 08:00:00,1.1590016666666665,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0001083333333333334,0.0003049999999999998,0.8555933333333332,0.005839999999999989,0.12352166666666665
House2,2018-08-29 09:00:00,1.0485516666666663,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,1e-05,0.0001699999999999999,0.7247250000000002,0.00021500000000000016,0.1192183333333333
House2,2018-08-29 10:00:00,0.37925,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00011333333333333336,0.0001016666666666667,0.064075,1.8333333333333333e-05,0.1697316666666666
House2,2018-08-29 11:00:00,0.31491833333333336,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00015999999999999993,7.999999999999998e-05,5.166666666666664e-05,6.333333333333332e-05,0.13609333333333332
House2,2018-08-29 12:00:00,0.3541950000000001,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0057033333333333285,5.833333333333331e-05,4.999999999999998e-05,8.833333333333333e-05,0.14546000000000012
House2,2018-08-29 13:00:00,0.5324033333333333,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,3.5000000000000004e-05,6.999999999999998e-05,0.00013999999999999996,0.1372333333333333,0.20106000000000007
House2,2018-08-29 14:00:00,0.9274133333333336,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00015333333333333328,0.0002249999999999999,0.5155600000000001,0.017529999999999976,0.15446333333333334
House2,2018-08-29 15:00:00,1.1227716666666667,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0002133333333333334,0.0003516666666666669,0.8544149999999999,0.0002033333333333334,0.15041999999999994
House2,2018-08-29 16:00:00,0.551066666666666,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,8.33333333333333e-05,0.00016833333333333332,0.4081616666666669,0.008531666666666658,0.07752833333333314
House2,2018-08-29 17:00:00,1.3053483333333329,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,9.333333333333334e-05,0.00015333333333333334,0.6174283333333334,0.03427499999999998,0.287345
House2,2018-08-29 18:00:00,1.209473333333333,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00010666666666666676,0.00017499999999999978,0.4968366666666667,0.04467833333333334,0.2481833333333334
House2,2018-08-29 19:00:00,1.1183066666666666,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00012000000000000007,0.0002466666666666668,0.6439783333333332,0.01998,0.15020166666666668
House2,2018-08-29 20:00:00,1.1894433333333334,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,9.999999999999998e-05,0.0002533333333333333,0.7814416666666666,0.017056666666666654,0.16151833333333335
House2,2018-08-29 21:00:00,0.4754000000000002,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,7.499999999999998e-05,0.00010666666666666664,0.21204833333333328,0.010669999999999995,0.16230833333333333
House2,2018-08-29 22:00:00,1.3120000000000005,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,8.333333333333333e-05,0.0002366666666666668,0.8192550000000002,0.0006566666666666668,0.19355000000000008
House2,2018-08-29 23:00:00,1.146366666666667,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,1.5000000000000005e-05,0.00012000000000000007,0.6944066666666667,0.0009900000000000006,0.18238666666666656
House2,2018-08-30 00:00:00,0.934495,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,5e-06,9.000000000000002e-05,0.6376183333333335,0.0009850000000000004,0.10619333333333332
House2,2018-08-30 01:00:00,0.8679450000000001,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,2.5000000000000008e-05,0.00012666666666666658,0.6174750000000001,0.0008716666666666676,0.10613999999999996
House2,2018-08-30 02:00:00,0.7102783333333332,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,6.666666666666663e-05,0.000185,0.5831116666666667,0.0006050000000000003,0.10473666666666666
House2,2018-08-30 03:00:00,0.6995516666666669,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,7.166666666666664e-05,0.0001933333333333334,0.5698733333333333,0.0005683333333333332,0.10692999999999996
House2,2018-08-30 04:00:00,0.7246466666666669,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,5.333333333333336e-05,0.000105,0.4548100000000001,0.0007583333333333338,0.104755
House2,2018-08-30 05:00:00,0.2933599999999999,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00016166666666666665,0.00013666666666666666,9.000000000000002e-05,0.0006300000000000004,0.10185333333333332
House2,2018-08-30 06:00:00,0.4585950000000002,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0001233333333333334,0.00011166666666666672,9.833333333333336e-05,0.03134999999999998,0.199195
House2,2018-08-30 07:00:00,0.38064000000000003,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,8.166666666666661e-05,0.00011333333333333327,0.051933333333333324,0.04527,0.16782500000000009
House2,2018-08-30 08:00:00,1.1736716666666671,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,9.333333333333336e-05,0.00025666666666666687,0.8307233333333334,0.010841666666666666,0.11331500000000001
House2,2018-08-30 09:00:00,1.026136666666667,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,1.5000000000000005e-05,8.833333333333333e-05,0.6790183333333335,0.0009033333333333336,0.11814833333333336
House2,2018-08-30 10:00:00,0.6417166666666672,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,4.499999999999999e-05,4.833333333333331e-05,0.30686,0.0006666666666666668,0.14891666666666664
House2,2018-08-30 11:00:00,0.26902999999999994,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,8.333333333333334e-05,3.8333333333333334e-05,4.999999999999998e-05,0.009871666666666666,0.12447499999999995
House2,2018-08-30 12:00:00,0.5352433333333334,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,9.833333333333336e-05,4.833333333333331e-05,9.16666666666667e-05,0.10285833333333333,0.1952733333333333
House2,2018-08-30 13:00:00,0.6501100000000001,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00012333333333333334,0.00010166666666666672,0.00010000000000000003,0.001970000000000002,0.15332500000000004
House2,2018-08-30 14:00:00,0.3230433333333333,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,4.666666666666665e-05,1.3333333333333335e-05,2.333333333333334e-05,6.666666666666663e-05,0.16054500000000005
House2,2018-08-30 15:00:00,0.9031883333333334,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00016500000000000005,0.0002699999999999999,0.6034900000000003,0.00013666666666666658,0.16071833333333332
House2,2018-08-30 16:00:00,0.32018166666666803,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,3.166666666666666e-05,7.666666666666667e-05,0.2386366666666664,6.666666666666667e-05,0.04438666666666661
House2,2018-08-30 17:00:00,0.12976,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,3.3333333333333333e-06,5e-06,0.0039516666666666676,2.833333333333334e-05,0.05949000000000008
House2,2018-08-30 18:00:00,1.2665666666666666,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00012999999999999996,0.00024999999999999995,0.4947666666666666,0.04968333333333337,0.33853000000000005
House2,2018-08-30 19:00:00,1.3811366666666662,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0001366666666666666,0.00023833333333333345,0.8387933333333332,0.0002500000000000001,0.30496500000000004
House2,2018-08-30 20:00:00,1.0795350000000001,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.0001133333333333334,0.0002200000000000001,0.6028283333333333,0.050540000000000036,0.1728766666666666
House2,2018-08-30 21:00:00,0.5104333333333332,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,9.833333333333336e-05,0.00010333333333333336,5.666666666666664e-05,0.00011833333333333335,0.183085
House2,2018-08-30 22:00:00,0.9861816666666664,2722.51,2,2008,12.0,No,7,4.0,1.0,1.0,1.0,3 phase,6,6,0,0,6,0,4,1,1,8,12,1,0,1,30,2,0.00018166666666666675,0.00024333333333333325,0.4893533333333334,0.00014166666666666662,0.21421666666666656
