House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,Kitchen_kW,AC_BR_kW,Refrigerator_kW
House42,2018-09-22 03:00:00,0.4641983333333332,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.06614666666666665,7.33333333333333e-05,0.06281666666666666
House42,2018-09-22 04:00:00,0.5122000000000002,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0003833333333333336,0.00012833333333333346,0.09547333333333333
House42,2018-09-22 05:00:00,0.4162483333333332,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0003933333333333334,8.833333333333334e-05,0.097445
House42,2018-09-22 06:00:00,0.32971500000000004,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0002766666666666668,6.666666666666663e-05,0.03346000000000003
House42,2018-09-22 07:00:00,0.3513566666666668,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00033166666666666685,7.666666666666667e-05,0.05698166666666666
House42,2018-09-22 08:00:00,0.3232933333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0003666666666666668,7.499999999999998e-05,0.07907
House42,2018-09-22 09:00:00,0.28830166666666673,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00027666666666666687,5.666666666666664e-05,0.04592166666666663
House42,2018-09-22 10:00:00,0.6570633333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.2563166666666667,3.8333333333333334e-05,0.038746666666666665
House42,2018-09-22 11:00:00,0.5715316666666669,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.038143333333333314,0.00010166666666666672,0.07551333333333336
House42,2018-09-22 12:00:00,0.706213333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.2801199999999999,3.500000000000001e-05,0.07734666666666673
House42,2018-09-22 13:00:00,0.5599783333333332,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.062223333333333374,0.00015499999999999986,0.04743000000000002
House42,2018-09-22 14:00:00,0.4592666666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0016949999999999995,9.333333333333336e-05,0.06914166666666667
House42,2018-09-22 15:00:00,0.668655,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.009294999999999993,0.00014166666666666662,0.069275
House42,2018-09-22 16:00:00,0.7748916666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.20998833333333336,8.500000000000005e-05,0.09255499999999996
House42,2018-09-22 17:00:00,0.6667949999999999,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.21074999999999994,7.5e-05,0.06530333333333334
House42,2018-09-22 18:00:00,0.6943799999999999,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.01915333333333333,0.00024166666666666664,0.113475
House42,2018-09-22 19:00:00,0.7360216666666669,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.08370166666666662,0.000225,0.06677999999999999
House42,2018-09-22 20:00:00,0.6299349999999998,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.016598333333333343,0.0002466666666666668,0.10607999999999998
House42,2018-09-22 21:00:00,0.6921916666666668,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.030989999999999997,0.00028,0.07378166666666669
House42,2018-09-22 22:00:00,0.6763816666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.009036666666666672,0.00022499999999999994,0.09736166666666664
House42,2018-09-22 23:00:00,0.6351983333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.07006166666666681,0.00014333333333333334,0.09027833333333332
House42,2018-09-23 00:00:00,0.44191,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0005633333333333335,0.00010333333333333336,0.057806666666666666
House42,2018-09-23 01:00:00,0.4464816666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0005983333333333334,0.00010166666666666672,0.09457333333333336
House42,2018-09-23 02:00:00,0.379295,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0004950000000000001,0.00010000000000000003,0.027355000000000004
House42,2018-09-23 03:00:00,0.4681716666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.022149999999999986,0.00010166666666666672,0.09027833333333336
House42,2018-09-23 04:00:00,0.4047516666666665,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0004900000000000004,0.00010166666666666672,0.04440666666666662
House42,2018-09-23 05:00:00,0.41146166666666656,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0005016666666666669,9.500000000000003e-05,0.05645999999999999
House42,2018-09-23 06:00:00,0.4351199999999999,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0005300000000000003,0.00010500000000000003,0.08423833333333335
House42,2018-09-23 07:00:00,0.3597866666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00041000000000000026,0.00010166666666666672,0.005115000000000003
House42,2018-09-23 08:00:00,0.4086833333333335,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.000466666666666667,0.00010833333333333336,0.05208833333333331
House42,2018-09-23 09:00:00,0.3704883333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.000511666666666667,0.00010000000000000003,0.07566666666666669
House42,2018-09-23 10:00:00,0.5064666666666665,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.16431999999999994,6.499999999999995e-05,0.029775000000000038
House42,2018-09-23 11:00:00,0.4197766666666665,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.037348333333333344,0.0002233333333333336,0.08204166666666665
House42,2018-09-23 12:00:00,0.5972683333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.06673,0.00019833333333333327,0.10016333333333334
House42,2018-09-23 13:00:00,0.5023333333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0999883333333333,0.00013333333333333345,0.030536666666666695
House42,2018-09-23 14:00:00,0.662425,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.2461816666666667,6.166666666666663e-05,0.07054666666666669
House42,2018-09-23 15:00:00,0.3974066666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.048566666666666695,9.333333333333336e-05,0.09247666666666668
House42,2018-09-23 16:00:00,0.19288500000000008,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00119,7.33333333333333e-05,0.016041666666666673
House42,2018-09-23 17:00:00,0.3261816666666668,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.052206666666666665,0.00010000000000000003,0.07181666666666664
House42,2018-09-23 18:00:00,0.4871350000000001,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.040070000000000015,0.0001566666666666665,0.08078999999999997
House42,2018-09-23 19:00:00,0.2166483333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00037833333333333366,9.333333333333336e-05,0.009091666666666677
House42,2018-09-23 20:00:00,0.2772916666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0004166666666666669,0.00010000000000000003,0.07055499999999999
House42,2018-09-23 21:00:00,0.2859333333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0004366666666666669,0.00010500000000000003,0.07978333333333333
House42,2018-09-23 22:00:00,0.6739033333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.06557666666666666,0.0001416666666666666,0.044150000000000016
House42,2018-09-23 23:00:00,0.6673366666666668,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0021633333333333326,0.00021333333333333344,0.07857333333333331
House42,2018-09-24 00:00:00,0.4617683333333332,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0004400000000000005,0.000185,0.04625333333333327
House42,2018-09-24 01:00:00,0.4646433333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0004283333333333336,0.000175,0.04620666666666667
House42,2018-09-24 02:00:00,0.4948983333333332,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0004350000000000002,0.00019000000000000004,0.07141
House42,2018-09-24 03:00:00,0.4592616666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0004216666666666672,0.00016999999999999999,0.034776666666666595
House42,2018-09-24 04:00:00,0.43508500000000006,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00040000000000000013,0.00016666666666666666,0.014168333333333331
House42,2018-09-24 05:00:00,0.5187366666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.037645000000000005,0.00018833333333333327,0.07437333333333335
House42,2018-09-24 06:00:00,0.6911433333333332,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.10743333333333327,0.0002616666666666667,0.09275666666666668
House42,2018-09-24 07:00:00,0.43863500000000016,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.015583333333333312,0.00011666666666666675,0.05963166666666661
House42,2018-09-24 08:00:00,0.3895150000000001,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0009816666666666667,0.00010000000000000003,0.001743333333333333
House42,2018-09-24 09:00:00,0.3842283333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.000978333333333334,0.00012166666666666656,0.060615
House42,2018-09-24 10:00:00,0.3768433333333335,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.043811666666666665,0.00014,0.07382166666666665
House42,2018-09-24 11:00:00,0.2872683333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.009636666666666658,0.00011666666666666675,0.02466
House42,2018-09-24 12:00:00,0.20497666666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00019,9.500000000000003e-05,0.06753999999999999
House42,2018-09-24 13:00:00,0.2294983333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0001849999999999999,9.666666666666672e-05,0.061551666666666636
House42,2018-09-24 14:00:00,0.4124216666666668,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.06349833333333334,0.00015333333333333328,0.025863333333333332
House42,2018-09-24 15:00:00,0.253175,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0020266666666666697,0.00011833333333333327,0.07236833333333331
House42,2018-09-24 16:00:00,0.5269600000000001,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.01714833333333331,0.00018833333333333327,0.08852666666666663
House42,2018-09-24 17:00:00,0.3465933333333332,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00023333333333333336,0.00017166666666666648,0.077665
House42,2018-09-24 18:00:00,0.4999333333333332,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.017451666666666657,0.00022166666666666664,0.09661166666666668
House42,2018-09-24 19:00:00,0.33164000000000005,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.003898333333333332,0.00014500000000000006,0.02564333333333335
House42,2018-09-24 20:00:00,0.5401183333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.09774999999999998,0.0001599999999999999,0.07830833333333333
House42,2018-09-24 21:00:00,0.65957,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.009004999999999989,0.0002283333333333335,0.08801833333333331
House42,2018-09-24 22:00:00,0.6082083333333335,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00043,0.00019500000000000005,0.02188333333333333
House42,2018-09-24 23:00:00,0.5976383333333336,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.030208333333333306,0.0002000000000000001,0.07128166666666667
House42,2018-09-25 00:00:00,0.4939750000000001,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0002666666666666667,0.00018833333333333327,0.06464666666666663
House42,2018-09-25 01:00:00,0.4557000000000001,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00022333333333333325,0.00017833333333333338,0.02415
House42,2018-09-25 02:00:00,0.5001316666666668,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00027166666666666664,0.00019666666666666674,0.06728500000000001
House42,2018-09-25 03:00:00,0.4838233333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00024833333333333353,0.00020000000000000006,0.04819499999999995
House42,2018-09-25 04:00:00,0.44261000000000006,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.000195,0.00017666666666666671,0.0018899999999999998
House42,2018-09-25 05:00:00,0.5215133333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.020615,0.00018666666666666666,0.06647166666666669
House42,2018-09-25 06:00:00,0.5198333333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.062123333333333385,0.00019333333333333344,0.09692333333333332
House42,2018-09-25 07:00:00,0.4532299999999999,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.10731999999999996,0.00013000000000000002,0.027583333333333338
House42,2018-09-25 08:00:00,0.718115,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.3312950000000001,0.0001133333333333334,0.06804499999999998
House42,2018-09-25 09:00:00,0.6837783333333329,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.3664449999999999,7.5e-05,0.06734
House42,2018-09-25 10:00:00,0.7652983333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.13554833333333333,0.0002316666666666667,0.02028833333333333
House42,2018-09-25 11:00:00,0.4335616666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.057311666666666726,0.00018166666666666667,0.09374999999999996
House42,2018-09-25 12:00:00,0.2306883333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0003899999999999997,9.833333333333336e-05,0.06766333333333327
House42,2018-09-25 13:00:00,0.16853666666666664,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00010833333333333334,9.333333333333336e-05,0.0063100000000000005
House42,2018-09-25 14:00:00,0.36762166666666657,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00884166666666667,9.999999999999991e-05,0.05358166666666672
House42,2018-09-25 15:00:00,0.375525,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0035983333333333345,0.0002549999999999999,0.06782333333333332
House42,2018-09-25 16:00:00,0.4991033333333332,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0026666666666666674,0.00023500000000000005,0.08496000000000001
House42,2018-09-25 17:00:00,0.4954683333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.08713500000000009,0.000125,0.07775666666666667
House42,2018-09-25 18:00:00,0.6753300000000001,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.18325666666666668,5.166666666666664e-05,0.02526333333333334
House42,2018-09-25 19:00:00,0.5739749999999998,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.04053,0.00012666666666666685,0.07546999999999998
House42,2018-09-25 20:00:00,0.6754783333333335,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.04905833333333338,0.0001966666666666667,0.07169500000000001
House42,2018-09-25 21:00:00,0.5965566666666667,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.001285,0.00013666666666666658,0.07294833333333332
House42,2018-09-25 22:00:00,0.6894316666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.010951666666666663,0.00019333333333333344,0.08884833333333338
House42,2018-09-25 23:00:00,0.4949983333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0005200000000000005,0.00014166666666666654,0.03545166666666666
House42,2018-09-26 00:00:00,0.5378233333333335,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00030666666666666684,0.00017500000000000008,0.08056500000000004
House42,2018-09-26 01:00:00,0.4883399999999998,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00022500000000000016,0.00015,0.03229666666666669
House42,2018-09-26 02:00:00,0.5021583333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0002483333333333333,0.00016,0.042588333333333325
House42,2018-09-26 03:00:00,0.52883,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0002866666666666667,0.00018500000000000008,0.07010666666666666
House42,2018-09-26 04:00:00,0.501105,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00024000000000000025,0.00016333333333333334,0.037164999999999934
House42,2018-09-26 05:00:00,0.4685283333333332,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0019383333333333327,0.0001516666666666666,0.025206666666666662
House42,2018-09-26 06:00:00,0.6076900000000001,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.10384166666666664,0.00018999999999999998,0.08989333333333335
House42,2018-09-26 07:00:00,0.4345549999999998,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.00031666666666666643,0.0001549999999999999,0.0802116666666667
House42,2018-09-26 08:00:00,0.4171883333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0002083333333333334,0.00012999999999999993,0.030091666666666662
House42,2018-09-26 09:00:00,0.3908433333333333,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0002483333333333333,0.00012500000000000014,0.06833166666666668
House42,2018-09-26 10:00:00,0.3558783333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.025165,0.00011833333333333335,0.07642000000000007
House42,2018-09-26 11:00:00,0.379575,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.07535500000000002,0.00010333333333333336,0.053471666666666674
House42,2018-09-26 12:00:00,0.21942666666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0002066666666666667,9.666666666666672e-05,0.07111333333333336
House42,2018-09-26 13:00:00,0.17660166666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.0001699999999999999,6.333333333333329e-05,0.030373333333333363
House42,2018-09-26 14:00:00,0.4332216666666666,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.07967666666666667,9.833333333333336e-05,0.04734166666666666
House42,2018-09-26 15:00:00,0.4610783333333334,5445.01,2,2002,11.0,Yes,5,2.0,1.0,1.0,1.0,1 phase,6,3,3,0,6,0,2,1,1,10,10,1,0,1,25,1,0.05786999999999998,0.00015499999999999995,0.07098666666666667
