House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_kW,AC_kW.1,Kitchen_kW
House3,2019-03-26 09:00:00,0.6237949999999999,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.00028999999999999973,0.0036083333333333306,0.2857466666666668
House3,2019-03-26 10:00:00,0.0017033333333333306,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0,0.0,0.001016666666666667
House3,2019-03-26 11:00:00,0.0017066666666666645,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0,0.0,0.001016666666666667
House3,2019-03-26 12:00:00,0.0017049999999999975,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0,0.0,0.001016666666666667
House3,2019-03-26 13:00:00,0.009809999999999996,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,6.6666666666666675e-06,0.0,0.00269
House3,2019-03-26 14:00:00,1.079125,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0007033333333333335,0.0,0.3947116666666667
House3,2019-03-26 15:00:00,0.9999699999999996,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0006516666666666668,0.0,0.3739433333333332
House3,2019-03-26 16:00:00,1.1824466666666666,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0008600000000000003,0.0,0.414365
House3,2019-03-26 17:00:00,1.228285,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0009050000000000001,0.0,0.3677516666666667
House3,2019-03-26 18:00:00,1.5112916666666665,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0010750000000000002,2.833333333333334e-05,0.4491683333333332
House3,2019-03-26 19:00:00,1.4720783333333332,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0010949999999999992,1.6666666666666667e-05,0.4297083333333333
House3,2019-03-26 20:00:00,1.191675,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0007899999999999996,6.6666666666666675e-06,0.328255
House3,2019-03-26 21:00:00,0.9842300000000004,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0005950000000000004,0.0,0.2035816666666666
House3,2019-03-26 22:00:00,1.0543800000000003,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0006933333333333327,0.06031,0.27525999999999995
House3,2019-03-26 23:00:00,1.198653333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.001181666666666667,0.003918333333333333,0.3609683333333333
House3,2019-03-27 00:00:00,1.210605,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.001681666666666666,0.003993333333333332,0.2610816666666666
House3,2019-03-27 01:00:00,0.9990600000000002,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0013866666666666658,0.003904999999999999,0.09457333333333333
House3,2019-03-27 02:00:00,1.1142916666666671,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0015599999999999989,0.009785,0.2388416666666667
House3,2019-03-27 03:00:00,1.149418333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0013499999999999983,0.0033149999999999985,0.3390100000000001
House3,2019-03-27 04:00:00,0.8353683333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0006050000000000003,0.0015133333333333338,0.2372733333333333
House3,2019-03-27 05:00:00,0.6357566666666669,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.00044500000000000057,0.0074066666666666656,0.12527666666666665
House3,2019-03-27 06:00:00,1.1139366666666668,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.001428333333333334,0.004078333333333332,0.28563999999999995
House3,2019-03-27 07:00:00,1.1869933333333331,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.001526666666666666,0.002708333333333333,0.3912500000000001
House3,2019-03-27 08:00:00,0.8067583333333334,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.000923333333333334,0.00010666666666666672,0.09007166666666667
House3,2019-03-27 09:00:00,0.8812633333333336,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0006250000000000003,7.33333333333333e-05,0.2868466666666667
House3,2019-03-27 10:00:00,1.0260383333333334,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0005600000000000001,0.013270000000000002,0.2738683333333334
House3,2019-03-27 11:00:00,1.043226666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0008099999999999997,0.01830333333333333,0.18876500000000002
House3,2019-03-27 12:00:00,0.9564683333333336,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0006083333333333338,0.0008433333333333335,0.2760266666666667
House3,2019-03-27 13:00:00,1.0445066666666665,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0008350000000000008,0.00014499999999999995,0.33974999999999994
House3,2019-03-27 14:00:00,1.0151433333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.00095,0.0002516666666666668,0.26522500000000004
House3,2019-03-27 15:00:00,0.8909516666666664,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.000726666666666667,0.0002633333333333335,0.24171666666666666
House3,2019-03-27 16:00:00,1.0465016666666669,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0004749999999999999,0.06488,0.3676450000000001
House3,2019-03-27 17:00:00,0.20369,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.00011333333333333333,0.011796666666666664,0.05936499999999999
House3,2019-03-27 18:00:00,1.3746200000000002,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0009933333333333333,0.05270166666666668,0.3603883333333334
House3,2019-03-27 19:00:00,1.2326033333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0006899999999999999,0.03126833333333333,0.4377316666666669
House3,2019-03-27 20:00:00,1.4545983333333332,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0011483333333333337,0.005549999999999998,0.36712
House3,2019-03-27 21:00:00,1.7489483333333335,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0012933333333333323,0.0006050000000000003,0.4838300000000002
House3,2019-03-27 22:00:00,1.0050683333333332,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0004600000000000006,0.0004900000000000005,0.2386783333333334
House3,2019-03-27 23:00:00,1.0721450000000001,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.00099,0.0004266666666666669,0.20315166666666665
House3,2019-03-28 00:00:00,1.36458,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0014249999999999992,0.016371666666666666,0.3586733333333333
House3,2019-03-28 01:00:00,1.183463333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0011166666666666658,0.044186666666666666,0.2544733333333333
House3,2019-03-28 02:00:00,0.9276883333333336,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0007733333333333325,0.022225000000000026,0.04909000000000003
House3,2019-03-28 03:00:00,1.4778366666666662,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0009366666666666668,0.019715,0.40281999999999996
House3,2019-03-28 04:00:00,1.2204383333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.001016666666666667,0.019171666666666663,0.3686433333333333
House3,2019-03-28 05:00:00,1.2817316666666665,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0014199999999999998,0.01898666666666666,0.2515266666666667
House3,2019-03-28 06:00:00,1.199208333333334,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0011533333333333324,0.019041666666666658,0.2938016666666666
House3,2019-03-28 07:00:00,0.9639899999999996,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0008466666666666676,0.021281666666666674,0.22884000000000002
House3,2019-03-28 08:00:00,0.7835033333333334,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.00042500000000000025,0.01979666666666668,0.2191533333333333
House3,2019-03-28 09:00:00,0.9237783333333334,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0004099999999999996,0.0033516666666666664,0.30372999999999994
House3,2019-03-28 10:00:00,1.364925,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0008866666666666672,0.003326666666666665,0.36859000000000003
House3,2019-03-28 11:00:00,0.9739066666666668,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0005050000000000002,0.04001333333333333,0.2776966666666668
House3,2019-03-28 12:00:00,1.306746666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0008249999999999997,0.019896666666666663,0.33931666666666666
House3,2019-03-28 13:00:00,1.2000300000000002,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0008800000000000002,0.003611666666666669,0.4186199999999999
House3,2019-03-28 14:00:00,1.217458333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0006383333333333332,0.00030833333333333364,0.38061333333333336
House3,2019-03-28 15:00:00,1.1094016666666668,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0007283333333333331,0.00019000000000000006,0.3882916666666667
House3,2019-03-28 16:00:00,1.2385833333333331,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0008000000000000001,0.0002866666666666668,0.4370299999999999
House3,2019-03-28 17:00:00,1.449925,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0010883333333333333,0.0003666666666666667,0.4013283333333333
House3,2019-03-28 18:00:00,1.2117966666666669,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0006083333333333334,0.030543333333333325,0.3924616666666668
House3,2019-03-28 19:00:00,1.3475450000000004,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0006600000000000005,0.01920333333333332,0.4267716666666666
House3,2019-03-28 20:00:00,1.458848333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0009683333333333328,0.0039416666666666645,0.4550983333333332
House3,2019-03-28 21:00:00,1.405641666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0009483333333333334,0.0033566666666666675,0.4178983333333334
House3,2019-03-28 22:00:00,1.2788350000000002,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0005883333333333327,0.023280000000000002,0.4297266666666665
House3,2019-03-28 23:00:00,1.4398716666666664,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.001045,0.009485000000000002,0.371245
House3,2019-03-29 00:00:00,1.2204350000000004,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0014049999999999991,0.003915,0.20747166666666667
House3,2019-03-29 01:00:00,1.273531666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0013849999999999995,0.0036499999999999983,0.20564000000000002
House3,2019-03-29 02:00:00,1.3062833333333337,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.001091666666666667,0.0031916666666666677,0.21322000000000005
House3,2019-03-29 03:00:00,1.404783333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0010650000000000004,0.0037583333333333314,0.3695983333333334
House3,2019-03-29 04:00:00,1.1835866666666668,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0005633333333333329,0.003956666666666667,0.29396000000000005
House3,2019-03-29 05:00:00,1.0085283333333337,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0005516666666666669,0.00395,0.2056916666666667
House3,2019-03-29 06:00:00,1.1592766666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0005683333333333331,0.003468333333333332,0.3255883333333333
House3,2019-03-29 07:00:00,1.0694816666666669,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.000775000000000001,0.0017966666666666671,0.4185783333333333
House3,2019-03-29 08:00:00,0.9833149999999996,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0007466666666666677,7.333333333333333e-05,0.3441216666666667
House3,2019-03-29 09:00:00,0.9150366666666664,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0008600000000000006,0.00303,0.2039483333333333
House3,2019-03-29 10:00:00,1.097838333333334,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0009283333333333336,0.007200000000000005,0.2887616666666667
House3,2019-03-29 11:00:00,1.4250966666666665,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0008466666666666662,0.005608333333333332,0.37674500000000016
House3,2019-03-29 12:00:00,1.4855499999999997,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0007983333333333334,0.01663333333333333,0.3473433333333332
House3,2019-03-29 13:00:00,1.301953333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0006849999999999996,0.022295,0.37163833333333335
House3,2019-03-29 14:00:00,1.16937,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0006666666666666665,0.023935,0.28176833333333323
House3,2019-03-29 15:00:00,1.33975,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0010883333333333333,0.022246666666666682,0.25794666666666666
House3,2019-03-29 16:00:00,1.6025633333333331,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0012649999999999994,0.014993333333333327,0.34515166666666663
House3,2019-03-29 17:00:00,1.4257400000000002,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0011183333333333325,0.020663333333333332,0.3490750000000001
House3,2019-03-29 18:00:00,1.564933333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0012316666666666678,0.013218333333333322,0.4229666666666668
House3,2019-03-29 19:00:00,1.661015,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0015283333333333325,0.012608333333333329,0.4066183333333333
House3,2019-03-29 20:00:00,1.5947600000000004,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0009783333333333334,0.03346166666666666,0.3529849999999998
House3,2019-03-29 21:00:00,1.517623333333333,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0006266666666666664,0.034009999999999985,0.4010683333333333
House3,2019-03-29 22:00:00,1.528176666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0010566666666666676,0.03929,0.3201333333333333
House3,2019-03-29 23:00:00,1.7051150000000002,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.001315,0.04379166666666666,0.28793500000000005
House3,2019-03-30 00:00:00,1.5600783333333332,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0012399999999999991,0.04758333333333333,0.21623
House3,2019-03-30 01:00:00,1.4975216666666669,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0009950000000000009,0.05133833333333335,0.3713033333333333
House3,2019-03-30 02:00:00,1.5220266666666666,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0010166666666666662,0.041815000000000026,0.3903066666666665
House3,2019-03-30 03:00:00,1.3816283333333332,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0010133333333333322,0.051166666666666666,0.22417500000000004
House3,2019-03-30 04:00:00,1.1292683333333329,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0004966666666666667,0.04735333333333334,0.1975766666666665
House3,2019-03-30 05:00:00,1.1987683333333334,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0004716666666666667,0.03891666666666667,0.28983833333333336
House3,2019-03-30 06:00:00,1.4666766666666669,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0008949999999999996,0.036904999999999986,0.3324616666666667
House3,2019-03-30 07:00:00,1.207341666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0008949999999999994,0.04131333333333332,0.3671950000000001
House3,2019-03-30 08:00:00,1.1262233333333331,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0006233333333333336,0.04941833333333333,0.3555150000000001
House3,2019-03-30 09:00:00,1.1894266666666664,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.000468333333333334,0.04011500000000001,0.3494783333333334
House3,2019-03-30 10:00:00,1.3273649999999997,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0005400000000000003,0.02027666666666667,0.3392900000000001
House3,2019-03-30 11:00:00,1.2637066666666663,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0008266666666666675,0.0003133333333333333,0.3253100000000001
House3,2019-03-30 12:00:00,1.2838016666666665,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0009266666666666674,1.6666666666666667e-05,0.25166000000000005
House3,2019-03-30 13:00:00,1.4076449999999996,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0008666666666666668,6.000000000000002e-05,0.22800166666666674
House3,2019-03-30 14:00:00,1.5885416666666667,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0007783333333333334,2.833333333333334e-05,0.4299533333333333
House3,2019-03-30 15:00:00,1.59063,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0010066666666666666,3.8333333333333334e-05,0.4119166666666668
House3,2019-03-30 16:00:00,1.6141449999999995,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.001025,0.00010500000000000003,0.3406
House3,2019-03-30 17:00:00,1.4394766666666663,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.001165,5.333333333333332e-05,0.2724050000000001
House3,2019-03-30 18:00:00,1.1455733333333329,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0010616666666666665,0.0,0.23755000000000004
House3,2019-03-30 19:00:00,1.4280950000000003,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0010116666666666664,1.6666666666666669e-06,0.3602
House3,2019-03-30 20:00:00,1.3470699999999998,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0007566666666666662,0.0,0.467725
House3,2019-03-30 21:00:00,1.2239333333333338,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.0006983333333333338,0.0,0.3697500000000001
House3,2019-03-30 22:00:00,0.8810766666666665,10890.0,2,1992,10.0,Yes,14,7.0,5.0,1.0,1.0,3 phase,25,20,3,2,20,5,4,2,1,25,14,1,2,1,59,1,0.00027000000000000017,0.0,0.2718333333333333
