House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS
House26,2018-06-01 00:00:00,3.571453333333333,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-01 01:00:00,3.1501466666666658,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-01 02:00:00,3.1593283333333333,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-01 03:00:00,3.256871666666667,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-01 04:00:00,2.8844683333333347,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-01 05:00:00,2.8314466666666664,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-01 06:00:00,2.1462200000000005,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-01 07:00:00,1.771713333333333,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-01 08:00:00,1.6906966666666663,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-01 09:00:00,0.6973283333333329,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-01 10:00:00,0.7553066666666663,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-01 11:00:00,1.3287750000000005,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-01 12:00:00,0.3621799999999988,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-01 13:00:00,1.1105516666666666,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-01 14:00:00,1.13879,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-01 15:00:00,0.1917116666666663,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-01 16:00:00,0.6901400000000001,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-01 17:00:00,1.264358333333333,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-01 18:00:00,1.4048183333333333,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-01 19:00:00,1.2870633333333334,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-01 20:00:00,1.3512416666666665,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-01 21:00:00,0.8763433333333329,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-01 22:00:00,0.9109650000000004,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-01 23:00:00,0.8889750000000001,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-02 00:00:00,3.277745000000001,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-02 01:00:00,3.0871166666666663,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-02 02:00:00,2.982425,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-02 03:00:00,2.7768050000000004,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-02 04:00:00,2.5259266666666664,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-02 05:00:00,2.247785,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-02 06:00:00,1.969395,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-02 07:00:00,2.2393066666666663,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-02 08:00:00,2.1060433333333344,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-02 09:00:00,0.7918566666666664,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-02 10:00:00,0.7501866666666668,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-02 11:00:00,0.9114116666666668,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-02 12:00:00,1.2016049999999998,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-02 13:00:00,1.1934900000000002,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-02 14:00:00,0.9781299999999999,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-02 15:00:00,0.21805000000000027,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-02 16:00:00,0.9931316666666666,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-02 17:00:00,0.9759449999999998,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-02 18:00:00,1.2926633333333335,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-02 19:00:00,1.3233799999999998,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-02 20:00:00,0.8402650000000003,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-02 21:00:00,1.424345,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-02 22:00:00,0.8931533333333334,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-02 23:00:00,0.6541499999999999,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-03 00:00:00,1.6965316666666663,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-03 01:00:00,2.8514566666666665,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-03 02:00:00,3.5532866666666667,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-03 03:00:00,3.3741383333333337,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-03 04:00:00,3.030635,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-03 05:00:00,2.758905,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-03 06:00:00,2.8929533333333333,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-03 07:00:00,2.427153333333333,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-03 08:00:00,2.938505,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-03 09:00:00,2.5123933333333333,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-03 10:00:00,1.4754633333333336,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-03 11:00:00,1.7790916666666663,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-03 12:00:00,1.0223916666666668,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-03 13:00:00,0.9488850000000002,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-03 14:00:00,1.3587866666666668,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-03 15:00:00,1.1519233333333332,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
House26,2018-06-03 16:00:00,1.150731666666667,10890.0,1,1976,12.0,No,7,4.0,1.0,1.0,1.0,1 phase,6,2,2,2,6,0,4,3,2,10,11,1,2,0,34,1
