House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_BR_kW,UPS_kW,WD_kW,Refrigerator_kW,AC_BR_kW.1
House38,2018-08-06 22:00:00,3.0190300000000008,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.9420700000000001,0.00043499999999999973,0.07523500000000004,0.16066333333333332,1.5424949999999993
House38,2018-08-06 23:00:00,3.7375416666666665,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,1.6638666666666664,0.0004550000000000002,0.1047366666666667,0.140945,1.5021083333333332
House38,2018-08-07 00:00:00,3.6437966666666655,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,1.6514266666666673,0.0004133333333333334,0.060333333333333336,0.10652833333333336,1.4929883333333331
House38,2018-08-07 01:00:00,3.563814999999998,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,1.600631666666667,0.0004516666666666671,0.05702499999999997,0.15975833333333336,1.478316666666667
House38,2018-08-07 02:00:00,2.7450883333333334,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.8391083333333335,0.0003049999999999997,0.04986833333333337,0.156875,1.4677783333333323
House38,2018-08-07 03:00:00,1.3028783333333331,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.8345233333333333,0.00016833333333333327,0.05021333333333329,0.08738000000000003,0.06829500000000001
House38,2018-08-07 04:00:00,1.2723866666666663,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.7974349999999993,0.00015333333333333326,0.055198333333333335,0.16256000000000004,0.0034449999999999967
House38,2018-08-07 05:00:00,0.4828950000000001,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.02539166666666669,3.8333333333333334e-05,0.05139000000000001,0.1565733333333334,0.003374999999999997
House38,2018-08-07 06:00:00,0.3903366666666666,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.025515000000000013,8.000000000000002e-05,0.04930999999999999,0.06898500000000002,0.0033083333333333307
House38,2018-08-07 07:00:00,0.4801166666666668,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.025453333333333352,4.000000000000001e-05,0.050093333333333344,0.15919666666666674,0.003363333333333331
House38,2018-08-07 08:00:00,0.4229666666666667,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.035810000000000015,8.500000000000002e-05,0.04787999999999999,0.07377666666666667,0.00333333333333333
House38,2018-08-07 09:00:00,1.646595,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,1.115975,0.00015833333333333322,0.06491333333333334,0.16242999999999996,0.0034683333333333315
House38,2018-08-07 10:00:00,0.30801999999999996,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.004906666666666668,5.666666666666668e-05,0.05672833333333331,0.09992499999999996,0.003363333333333332
House38,2018-08-07 11:00:00,0.4396066666666665,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.004676666666666664,5.666666666666664e-05,0.0613966666666667,0.14949500000000002,0.003238333333333334
House38,2018-08-07 12:00:00,0.3170583333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.004760000000000002,4.999999999999999e-05,0.04234500000000002,0.07036999999999997,0.0031016666666666675
House38,2018-08-07 13:00:00,0.7172316666666666,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.004521666666666666,4.833333333333329e-05,0.05759666666666668,0.3760700000000001,0.003291666666666665
House38,2018-08-07 14:00:00,0.6321549999999999,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.004686666666666669,6.166666666666663e-05,0.07976499999999999,0.2733566666666667,0.0033349999999999986
House38,2018-08-07 15:00:00,0.4539283333333334,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.005348333333333336,6.999999999999998e-05,0.09782833333333336,0.1172766666666666,0.0035966666666666647
House38,2018-08-07 16:00:00,0.3890166666666667,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.00527166666666667,3.166666666666668e-05,0.05227666666666672,0.13940166666666667,0.003599999999999999
House38,2018-08-07 17:00:00,0.3338666666666667,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.005376666666666668,4.1666666666666665e-05,0.05045833333333335,0.08308166666666669,0.003543333333333331
House38,2018-08-07 18:00:00,0.476775,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.00381,0.0004033333333333333,0.06743166666666664,0.15865166666666666,0.00268
House38,2018-08-07 19:00:00,0.4459983333333335,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.003621666666666666,0.0007266666666666668,0.05285666666666666,0.09599333333333332,0.002393333333333333
House38,2018-08-07 20:00:00,0.5138216666666666,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0040149999999999995,0.0008000000000000003,0.048093333333333335,0.07110333333333338,0.002425
House38,2018-08-07 21:00:00,0.6431866666666667,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.003831666666666668,0.000615,0.09684833333333333,0.16637166666666664,0.0024049999999999987
House38,2018-08-07 22:00:00,0.4854099999999998,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.004033333333333333,0.0006033333333333334,0.08048166666666673,0.1090966666666667,0.002249999999999998
House38,2018-08-07 23:00:00,0.488725,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0038450000000000003,0.0005616666666666668,0.050021666666666666,0.14163833333333334,0.0021966666666666658
House38,2018-08-08 00:00:00,0.5033916666666667,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.06959499999999998,0.00022499999999999986,0.04868999999999999,0.11315999999999996,0.0028349999999999994
House38,2018-08-08 01:00:00,2.0882183333333337,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.9530833333333334,0.00036166666666666666,0.05091333333333334,0.13647833333333334,0.6816183333333334
House38,2018-08-08 02:00:00,2.326076666666667,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,1.276833333333333,0.0004033333333333332,0.05478666666666667,0.091015,0.5674449999999999
House38,2018-08-08 03:00:00,2.876631666666667,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.9964350000000001,0.0003783333333333332,0.05925500000000001,0.07953500000000005,1.4580899999999999
House38,2018-08-08 04:00:00,2.19735,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.3746816666666669,0.00029000000000000016,0.049768333333333366,0.14345833333333338,1.423911666666667
House38,2018-08-08 05:00:00,1.6365383333333334,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.024113333333333337,0.00012499999999999998,0.05039333333333335,0.05582833333333334,1.3155283333333336
House38,2018-08-08 06:00:00,0.286465,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.012863333333333343,6.666666666666663e-05,0.05387666666666669,0.115665,0.003033333333333334
House38,2018-08-08 07:00:00,0.6309433333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.3809516666666669,0.0001283333333333334,0.05019000000000003,0.10525166666666667,0.002865
House38,2018-08-08 08:00:00,0.6435833333333332,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.4221633333333335,0.0001716666666666665,0.048396666666666636,0.07395666666666666,0.003066666666666664
House38,2018-08-08 09:00:00,0.44333333333333336,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.17903000000000013,0.00012500000000000008,0.05295999999999999,0.10656666666666667,0.003379999999999999
House38,2018-08-08 10:00:00,0.3003983333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.007971666666666672,5.83333333333333e-05,0.049131666666666685,0.1375016666666667,0.003346666666666664
House38,2018-08-08 11:00:00,0.2422366666666665,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.004645000000000001,3.8333333333333334e-05,0.04844500000000004,0.08519666666666666,0.003358333333333329
House38,2018-08-08 12:00:00,0.5691116666666667,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0044933333333333336,6.166666666666663e-05,0.07331500000000002,0.3163016666666665,0.003593333333333333
House38,2018-08-08 13:00:00,0.6152483333333332,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0047533333333333325,0.00011833333333333335,0.10721166666666668,0.25977,0.0035183333333333342
House38,2018-08-08 14:00:00,0.6298849999999998,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0036366666666666674,0.0008283333333333338,0.11870333333333336,0.16586833333333334,0.002474999999999999
House38,2018-08-08 15:00:00,0.4494000000000001,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.004931666666666668,7.166666666666664e-05,0.09227166666666672,0.112615,0.0032683333333333314
House38,2018-08-08 16:00:00,0.36445500000000014,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0044800000000000005,3.333333333333333e-05,0.07054333333333336,0.08750499999999994,0.002941666666666666
House38,2018-08-08 17:00:00,0.7058816666666666,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.003393333333333333,0.000195,0.08630833333333335,0.3037349999999999,0.002518333333333332
House38,2018-08-08 18:00:00,2.33259,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,1.3993299999999995,0.0002733333333333332,0.11459666666666665,0.4983683333333329,0.003908333333333334
House38,2018-08-08 19:00:00,1.4039166666666665,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.9275849999999998,0.0024366666666666664,0.0722,0.15807333333333332,0.0025633333333333307
House38,2018-08-08 20:00:00,0.44375499999999984,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.004369999999999997,6.500000000000001e-05,0.05048,0.1590083333333333,0.003114999999999999
House38,2018-08-08 21:00:00,0.4832483333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.004523333333333334,0.00010666666666666672,0.08185333333333332,0.12447500000000004,0.0030816666666666674
House38,2018-08-08 22:00:00,0.4599233333333334,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.004251666666666668,5.9999999999999974e-05,0.06573333333333334,0.15974166666666667,0.0029783333333333346
House38,2018-08-08 23:00:00,0.3499650000000001,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0043583333333333295,9.999999999999998e-05,0.04479333333333332,0.06391666666666665,0.0028983333333333326
House38,2018-08-09 00:00:00,0.5249083333333332,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.004629999999999997,0.00013833333333333322,0.06120166666666669,0.14038166666666665,0.0030816666666666674
House38,2018-08-09 01:00:00,0.6057966666666666,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.005033333333333336,0.0002166666666666666,0.06802166666666666,0.10439833333333333,0.003180000000000001
House38,2018-08-09 02:00:00,0.4333683333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.004661666666666665,5.166666666666664e-05,0.06924166666666667,0.1641516666666667,0.0032649999999999984
House38,2018-08-09 03:00:00,0.3009783333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.004845,8.666666666666665e-05,0.05803333333333331,0.06369833333333327,0.0032600000000000003
House38,2018-08-09 04:00:00,1.5894966666666668,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,1.2221633333333333,0.0002283333333333333,0.05896500000000005,0.14199000000000006,0.003368333333333332
House38,2018-08-09 05:00:00,1.9430400000000003,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,1.6271133333333336,0.000285,0.05173666666666668,0.10690333333333334,0.0033133333333333287
House38,2018-08-09 06:00:00,0.6604749999999998,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.3843450000000004,0.00013166666666666679,0.04659666666666667,0.07443333333333335,0.00322
House38,2018-08-09 07:00:00,0.9726750000000004,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.6521783333333334,0.00012166666666666668,0.04954333333333332,0.11175833333333338,0.00315
House38,2018-08-09 08:00:00,1.8399833333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,1.5131283333333334,0.0003066666666666666,0.04587333333333333,0.12287833333333333,0.0031100000000000004
House38,2018-08-09 09:00:00,0.3420883333333332,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0048100000000000035,8.500000000000002e-05,0.051560000000000016,0.08363499999999997,0.0033283333333333303
House38,2018-08-09 10:00:00,0.4141316666666668,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.004689999999999999,6.83333333333333e-05,0.06925166666666671,0.15047833333333333,0.0034033333333333324
House38,2018-08-09 11:00:00,0.2401166666666667,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.004251666666666664,4.999999999999999e-05,0.055025000000000025,0.09150666666666668,0.0032633333333333325
House38,2018-08-09 12:00:00,0.4369283333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.004958333333333331,7.666666666666667e-05,0.06097499999999996,0.13662,0.003439999999999998
House38,2018-08-09 13:00:00,0.6002416666666667,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.004603333333333332,0.00019166666666666656,0.09248333333333332,0.130495,0.003153333333333334
House38,2018-08-09 14:00:00,0.6218566666666666,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0044966666666666644,0.0002483333333333333,0.125325,0.0996083333333333,0.003039999999999998
House38,2018-08-09 15:00:00,0.3739150000000001,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.004421666666666665,0.0002083333333333332,0.07681666666666667,0.10681166666666664,0.0031366666666666635
House38,2018-08-09 16:00:00,0.26696499999999995,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.004764999999999999,3.6666666666666666e-05,0.05235833333333333,0.14783666666666664,0.0034933333333333322
House38,2018-08-09 17:00:00,0.3639816666666666,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.004880000000000002,5.166666666666664e-05,0.07031500000000006,0.16392666666666664,0.00355
House38,2018-08-09 18:00:00,0.19127,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.004768333333333335,4.999999999999999e-05,0.05961333333333334,0.06745666666666669,0.0034316666666666645
House38,2018-08-09 19:00:00,0.4435033333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.004388333333333331,5.166666666666664e-05,0.055515,0.17086999999999994,0.0032416666666666683
House38,2018-08-09 20:00:00,0.3410383333333338,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0024733333333333287,0.0005183333333333333,0.032761666666666696,0.10331499999999996,0.0014800000000000008
House38,2018-08-09 21:00:00,1.0794316666666666,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.6207166666666667,0.00024499999999999983,0.06441000000000001,0.12755000000000002,0.002381666666666666
House38,2018-08-09 22:00:00,2.305593333333334,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,1.8247366666666665,0.0004733333333333336,0.06300333333333336,0.16442833333333334,0.0032600000000000003
House38,2018-08-09 23:00:00,2.150196666666667,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,1.6684750000000002,0.00041333333333333386,0.07628333333333331,0.15982333333333335,0.003226666666666665
House38,2018-08-10 00:00:00,1.9315516666666663,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,1.6274566666666668,0.000295,0.06873999999999998,0.09066,0.003353333333333332
House38,2018-08-10 01:00:00,1.7167616666666667,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,1.4317200000000003,0.0003333333333333333,0.04896833333333335,0.13080333333333333,0.0033566666666666627
House38,2018-08-10 02:00:00,1.1302033333333332,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.8224266666666666,0.0001983333333333332,0.04735166666666667,0.16187,0.0034049999999999987
House38,2018-08-10 03:00:00,0.3095583333333332,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.1011916666666667,7.5e-05,0.05327333333333333,0.05284166666666669,0.003334999999999997
House38,2018-08-10 04:00:00,1.4512116666666668,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,1.125721666666667,0.0002749999999999998,0.05660000000000001,0.16842666666666664,0.003471666666666665
House38,2018-08-10 05:00:00,0.7751716666666666,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.56567,0.0001533333333333334,0.045869999999999966,0.06794333333333337,0.003299999999999997
House38,2018-08-10 06:00:00,1.7495166666666664,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,1.4490666666666667,0.00035000000000000016,0.04464833333333334,0.16010833333333338,0.003384999999999997
House38,2018-08-10 07:00:00,1.596875,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,1.3750166666666668,0.00031166666666666674,0.05382666666666662,0.07333500000000001,0.0032783333333333328
House38,2018-08-10 08:00:00,1.658278333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,1.3728216666666668,0.00031666666666666665,0.05248500000000001,0.13971333333333336,0.0031816666666666647
House38,2018-08-10 09:00:00,1.375041666666667,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,1.0255083333333337,0.0002966666666666665,0.06360833333333332,0.11584666666666672,0.003218333333333334
House38,2018-08-10 10:00:00,0.333785,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.00486166666666667,4.999999999999998e-05,0.05227000000000003,0.16728000000000004,0.003409999999999997
House38,2018-08-10 11:00:00,0.2337266666666667,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.005161666666666669,4.499999999999999e-05,0.04906166666666667,0.07225500000000001,0.003339999999999997
House38,2018-08-10 12:00:00,0.14552000000000068,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0009016666666666666,0.00018666666666666666,0.026433333333333343,0.04194499999999988,0.0005716666666666668
House38,2018-08-10 13:00:00,0.488545,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0035316666666666647,0.0002016666666666666,0.073215,0.12638999999999995,0.0023849999999999982
House38,2018-08-10 14:00:00,0.6321616666666667,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0048333333333333344,0.0002283333333333333,0.0861766666666667,0.16302500000000006,0.0032533333333333338
House38,2018-08-10 15:00:00,0.1370700000000001,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0012100000000000025,3.6666666666666666e-05,0.010514999999999991,0.04023166666666672,0.0008266666666666688
House38,2018-08-10 16:00:00,0.3314633333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0032999999999999987,3.8333333333333334e-05,0.06774999999999999,0.1244683333333334,0.0022283333333333348
House38,2018-08-10 17:00:00,0.28472666666666674,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.004624999999999998,6.499999999999998e-05,0.052886666666666686,0.11832666666666668,0.0031533333333333326
House38,2018-08-10 18:00:00,0.2750716666666666,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0041899999999999975,0.00033166666666666674,0.05277666666666666,0.08760833333333333,0.0027350000000000013
House38,2018-08-10 19:00:00,1.0546416666666667,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.6249183333333334,0.0011116666666666666,0.06491500000000001,0.13178833333333334,0.00207
House38,2018-08-10 20:00:00,0.5571950000000016,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.4689199999999989,0.0003633333333333333,0.016170000000000018,0.005775000000000014,0.0004883333333333335
House38,2018-08-10 21:00:00,0.3463033333333333,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.0074449999999999985,5.166666666666664e-05,0.06246166666666665,0.11907666666666665,0.0020633333333333324
House38,2018-08-10 22:00:00,0.3236800000000002,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.00019,9.166666666666668e-05,0.04274666666666669,0.14844833333333332,0.002653333333333332
House38,2018-08-10 23:00:00,0.9711733333333332,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.6900999999999999,0.0002683333333333332,0.06360833333333332,0.06758166666666666,0.0027549999999999988
House38,2018-08-11 00:00:00,2.125276666666666,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,1.7137616666666668,0.0005400000000000002,0.07215166666666666,0.14926333333333333,0.002996666666666666
House38,2018-08-11 01:00:00,1.9001550000000005,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,1.6113366666666669,0.00042333333333333367,0.056386666666666675,0.10014833333333337,0.0033200000000000005
House38,2018-08-11 02:00:00,0.7211666666666671,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.4025416666666667,0.0001483333333333333,0.059980000000000026,0.12936333333333333,0.0032749999999999984
House38,2018-08-11 03:00:00,1.0652450000000002,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.8083699999999999,0.0002383333333333332,0.04978833333333337,0.07793333333333334,0.0031666666666666666
House38,2018-08-11 04:00:00,1.974791666666667,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,1.6564116666666666,0.0004416666666666669,0.047545,0.11926000000000002,0.003094999999999999
House38,2018-08-11 05:00:00,1.1886483333333329,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.92958,0.0002616666666666665,0.05320500000000005,0.08462833333333336,0.003103333333333333
House38,2018-08-11 06:00:00,1.808255,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.02365666666666668,0.00014333333333333326,0.05521333333333333,0.12797,1.4063400000000004
House38,2018-08-11 07:00:00,1.903200000000001,2722.51,2,2014,14.0,No,8,,,,,3 phase,4,4,0,0,4,0,3,1,1,30,10,0,2,1,22,1,0.02405166666666668,0.00017166666666666667,0.044333333333333336,0.06877666666666668,1.5632183333333332
