House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS
House41,2018-06-01 10:00:00,0.4875616666666666,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-01 11:00:00,0.8315266666666672,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-01 12:00:00,0.09811000000000036,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-01 13:00:00,1.044415,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-01 14:00:00,0.9623383333333336,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-01 15:00:00,0.516015,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-01 16:00:00,0.9331633333333332,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-01 17:00:00,0.11517000000000024,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-01 18:00:00,0.6376133333333333,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-01 19:00:00,1.3171133333333336,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-01 20:00:00,1.0748366666666664,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-01 21:00:00,1.08004,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-01 22:00:00,1.0988466666666663,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-01 23:00:00,0.8704283333333331,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-02 00:00:00,0.8068516666666667,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-02 01:00:00,0.7753050000000001,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-02 02:00:00,1.2613233333333331,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-02 03:00:00,0.8409383333333335,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-02 04:00:00,0.7882899999999998,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-02 05:00:00,0.8056766666666664,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-02 06:00:00,0.5815999999999999,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-02 07:00:00,0.3798666666666666,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-02 08:00:00,0.667165,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-02 09:00:00,0.2545,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-02 10:00:00,0.2368333333333333,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-02 11:00:00,0.64967,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-02 12:00:00,0.4785516666666668,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-02 13:00:00,0.9543633333333332,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-02 14:00:00,0.36190833333333344,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-02 15:00:00,0.5359816666666668,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-02 16:00:00,1.1461983333333334,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-02 17:00:00,1.1863100000000002,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-02 18:00:00,0.8515083333333331,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-02 19:00:00,1.03625,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-02 20:00:00,0.6644766666666666,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-02 21:00:00,0.8696966666666668,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-02 22:00:00,0.8908333333333335,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-02 23:00:00,0.6834049999999997,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-03 00:00:00,0.67307,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-03 01:00:00,0.5112966666666667,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-03 02:00:00,0.638418333333333,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-03 03:00:00,0.5789383333333331,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-03 04:00:00,1.0633700000000001,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-03 05:00:00,0.5478733333333332,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-03 06:00:00,0.4911266666666666,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-03 07:00:00,0.35220500000000005,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-03 08:00:00,0.3518233333333332,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-03 09:00:00,0.3667733333333334,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-03 10:00:00,0.2195483333333333,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-03 11:00:00,0.3075583333333333,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-03 12:00:00,0.7483433333333334,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-03 13:00:00,0.79705,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-03 14:00:00,0.7776066666666667,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-03 15:00:00,0.3004233333333332,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-03 16:00:00,0.3932950000000001,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-03 17:00:00,0.6811866666666666,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-03 18:00:00,1.0674516666666665,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-03 19:00:00,0.8012133333333333,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-03 20:00:00,0.6060150000000003,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-03 21:00:00,0.2747083333333334,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-03 22:00:00,0.5037133333333335,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-03 23:00:00,0.6810333333333332,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-04 00:00:00,0.6983349999999999,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-04 01:00:00,0.7169033333333331,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-04 02:00:00,0.6468649999999999,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-04 03:00:00,0.6053016666666668,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-04 04:00:00,0.7661049999999998,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-04 05:00:00,0.6733183333333331,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-04 06:00:00,0.4284333333333334,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-04 07:00:00,0.05437666666666666,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-04 08:00:00,0.0015983333333333322,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-04 09:00:00,0.05083666666666666,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-04 10:00:00,0.2659583333333333,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-04 11:00:00,0.21630333333333324,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-04 12:00:00,0.3346849999999998,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-04 13:00:00,0.6333466666666666,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-04 14:00:00,0.934975,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-04 15:00:00,0.4621966666666667,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-04 16:00:00,1.0958,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-04 17:00:00,0.8701500000000002,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-04 18:00:00,1.1094566666666668,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-04 19:00:00,1.0028750000000002,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-04 20:00:00,0.7334983333333334,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-04 21:00:00,0.6060666666666668,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-04 22:00:00,0.8096283333333333,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-04 23:00:00,0.6469383333333335,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-05 00:00:00,0.6071116666666668,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-05 01:00:00,0.6358916666666665,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-05 02:00:00,0.6212133333333332,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-05 03:00:00,0.1571200000000003,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-05 04:00:00,0.01851333333333333,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-05 05:00:00,0.7039699999999999,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-05 06:00:00,0.7489933333333331,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-05 07:00:00,0.16505499999999987,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-05 08:00:00,0.26956833333333324,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-05 09:00:00,0.4573133333333334,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-05 10:00:00,0.2688266666666666,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-05 11:00:00,0.4522250000000002,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-05 12:00:00,0.08231833333333342,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-05 13:00:00,0.5251783333333333,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-05 14:00:00,1.210435,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-05 15:00:00,0.9721733333333336,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-05 16:00:00,0.6129933333333334,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-05 17:00:00,1.0523433333333334,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-05 18:00:00,0.8391000000000002,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-05 19:00:00,0.001099999999999999,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-05 20:00:00,0.001099999999999999,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-05 21:00:00,0.001099999999999999,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-05 22:00:00,0.001099999999999999,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-05 23:00:00,0.001099999999999999,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-06 00:00:00,0.001099999999999999,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-06 01:00:00,0.001099999999999999,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-06 02:00:00,0.001099999999999999,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-06 03:00:00,0.001099999999999999,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-06 04:00:00,0.001099999999999999,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-06 05:00:00,0.001099999999999999,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-06 06:00:00,0.001099999999999999,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-06 07:00:00,0.001099999999999999,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-06 08:00:00,0.001099999999999999,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-06 09:00:00,0.001099999999999999,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-06 10:00:00,0.001099999999999999,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-06 11:00:00,0.7106733333333335,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-06 12:00:00,0.6562549999999998,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-06 13:00:00,0.6439799999999998,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-06 14:00:00,0.6940983333333333,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-06 15:00:00,0.6877449999999999,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-06 16:00:00,0.648578333333333,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-06 17:00:00,0.6368783333333332,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-06 18:00:00,1.0004816666666665,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
House41,2018-06-06 19:00:00,1.0026700000000004,1225.13,2,2004,12.0,No,6,2.0,2.0,1.0,1.0,1 phase,7,3,2,2,7,0,2,1,1,15,6,1,0,1,1,1
