House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_DR_kW,UPS_kW,Kitchen_kW,AC_MBR_kW
House6,2018-12-31 02:00:00,0.059603333333333335,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,4.3333333333333334e-05,0.00801166666666667,1.1666666666666668e-05,0.0
House6,2018-12-31 03:00:00,0.061069999999999985,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,5.333333333333329e-05,0.008091666666666669,1.1666666666666668e-05,0.0
House6,2018-12-31 04:00:00,0.0935833333333334,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,4.999999999999998e-05,0.007938333333333334,3.166666666666668e-05,0.0
House6,2018-12-31 05:00:00,1.5918016666666666,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.16666666666667e-05,0.13081833333333331,5.4999999999999975e-05,0.0
House6,2018-12-31 06:00:00,1.6375099999999996,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.833333333333336e-05,0.04417000000000002,4.333333333333335e-05,0.0
House6,2018-12-31 07:00:00,1.6530099999999992,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.833333333333336e-05,0.04265500000000001,7e-05,0.0
House6,2018-12-31 08:00:00,1.635833333333333,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.042355,6.166666666666664e-05,0.0
House6,2018-12-31 09:00:00,0.7087433333333331,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.500000000000003e-05,0.02379166666666668,4.666666666666665e-05,0.0
House6,2018-12-31 10:00:00,0.07725833333333337,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,7.33333333333333e-05,0.017593333333333332,1e-05,0.0
House6,2018-12-31 11:00:00,0.09069833333333333,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.000000000000002e-05,0.028806666666666668,3.6666666666666666e-05,0.0
House6,2018-12-31 12:00:00,0.03583999999999999,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.833333333333336e-05,0.03187833333333332,2.8333333333333342e-05,0.0
House6,2018-12-31 13:00:00,0.018938333333333345,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.500000000000003e-05,0.01550166666666666,4.6666666666666665e-05,0.0
House6,2018-12-31 14:00:00,0.011816666666666668,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.000000000000002e-05,0.008308333333333329,3.3333333333333333e-06,0.0
House6,2018-12-31 15:00:00,0.011891666666666668,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.666666666666672e-05,0.008238333333333328,5e-06,0.0
House6,2018-12-31 16:00:00,0.04704833333333333,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.666666666666672e-05,0.04361166666666665,4.833333333333335e-05,0.0
House6,2018-12-31 17:00:00,0.12193666666666672,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010333333333333336,0.09164000000000004,1.6666666666666669e-06,0.0
House6,2018-12-31 18:00:00,0.2338383333333333,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00013166666666666652,0.08236833333333334,4e-05,0.0
House6,2018-12-31 19:00:00,0.06651833333333332,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010500000000000006,0.06342500000000001,1.6666666666666669e-06,0.0
House6,2018-12-31 20:00:00,1.5055666666666667,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.0001383333333333333,0.06524499999999997,0.0,0.0
House6,2018-12-31 21:00:00,1.6480366666666668,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.0001216666666666668,0.08018666666666666,0.0,0.0
House6,2018-12-31 22:00:00,1.6622683333333337,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010333333333333336,0.09817166666666664,4.1666666666666665e-05,0.0
House6,2018-12-31 23:00:00,1.8652950000000001,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00015499999999999986,0.1841333333333333,5.333333333333332e-05,0.0
House6,2019-01-01 00:00:00,1.76236,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010333333333333336,0.1821066666666667,6.666666666666663e-05,0.0
House6,2019-01-01 01:00:00,1.8374883333333327,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.20137833333333333,3.000000000000001e-05,0.0
House6,2019-01-01 02:00:00,1.923515,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010500000000000006,0.2615166666666668,3.166666666666666e-05,0.0
House6,2019-01-01 03:00:00,1.654335,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.06406666666666669,9.166666666666672e-05,0.0
House6,2019-01-01 04:00:00,0.8954783333333335,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,5.999999999999996e-05,0.07437500000000001,7.333333333333336e-05,0.0
House6,2019-01-01 05:00:00,1.708343333333334,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.09236166666666668,4.499999999999999e-05,0.0
House6,2019-01-01 06:00:00,1.4800650000000004,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,7.666666666666667e-05,0.05002499999999998,8.333333333333334e-06,0.0
House6,2019-01-01 07:00:00,1.659336666666666,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.04236499999999999,1.833333333333334e-05,0.0
House6,2019-01-01 08:00:00,1.3136466666666664,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.333333333333336e-05,0.042046666666666656,4.666666666666665e-05,0.0
House6,2019-01-01 09:00:00,1.351035,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.833333333333336e-05,0.04209000000000005,3.166666666666668e-05,0.0
House6,2019-01-01 10:00:00,0.6444483333333335,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,6.333333333333329e-05,0.03546000000000001,5e-06,0.0
House6,2019-01-01 11:00:00,0.04341000000000002,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,6.333333333333329e-05,0.033293333333333335,5e-06,0.0
House6,2019-01-01 12:00:00,0.02921333333333333,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,5.83333333333333e-05,0.024833333333333325,1.3333333333333335e-05,0.0
House6,2019-01-01 13:00:00,0.04507333333333335,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,6.999999999999998e-05,0.041425,3.5000000000000004e-05,0.0
House6,2019-01-01 14:00:00,0.10747833333333333,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010666666666666676,0.10437000000000003,5e-06,0.0
House6,2019-01-01 15:00:00,0.22179,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.21841999999999998,0.0,0.0
House6,2019-01-01 16:00:00,0.17644166666666666,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.1405566666666667,5.666666666666664e-05,0.0
House6,2019-01-01 17:00:00,0.16348499999999996,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.666666666666672e-05,0.15235500000000002,5.333333333333333e-05,0.0
House6,2019-01-01 18:00:00,0.09271833333333332,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,8.833333333333334e-05,0.08836833333333331,0.0,0.0
House6,2019-01-01 19:00:00,0.039809999999999984,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.16666666666667e-05,0.03481333333333333,2.5e-05,0.0
House6,2019-01-01 20:00:00,1.7558366666666667,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010333333333333336,0.12023500000000002,6.833333333333333e-05,0.0
House6,2019-01-01 21:00:00,0.5572483333333333,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,3.166666666666668e-05,0.014054999999999963,0.0,0.0
House6,2019-01-01 22:00:00,1.179315,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,8.166666666666667e-05,0.02549166666666668,7.500000000000002e-05,0.0
House6,2019-01-01 23:00:00,1.745356666666666,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010333333333333336,0.04520999999999999,5.333333333333333e-05,0.0
House6,2019-01-02 00:00:00,1.774468333333333,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.833333333333336e-05,0.04531666666666665,3.000000000000001e-05,0.0
House6,2019-01-02 01:00:00,1.7337250000000002,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.16666666666667e-05,0.05810666666666666,6.166666666666663e-05,0.0
House6,2019-01-02 02:00:00,1.679673333333334,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00017500000000000008,0.127985,5.333333333333329e-05,0.0
House6,2019-01-02 03:00:00,1.8664166666666664,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00020000000000000006,0.13791833333333334,8.000000000000002e-05,0.0
House6,2019-01-02 04:00:00,1.2910866666666672,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00014833333333333324,0.13791833333333334,3.333333333333333e-05,0.0
House6,2019-01-02 05:00:00,1.8055700000000003,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00011000000000000007,0.1064966666666666,4e-05,0.0
House6,2019-01-02 06:00:00,1.791046666666667,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00011333333333333345,0.0635883333333333,0.000105,0.0
House6,2019-01-02 07:00:00,1.812958333333334,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.0001033333333333334,0.06622166666666664,3.333333333333333e-05,0.0
House6,2019-01-02 08:00:00,1.1272466666666667,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.500000000000003e-05,0.06614166666666668,3.166666666666668e-05,0.0
House6,2019-01-02 09:00:00,0.4824266666666671,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,8.833333333333334e-05,0.06419,3.3333333333333333e-06,0.0
House6,2019-01-02 10:00:00,0.7239099999999999,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.833333333333336e-05,0.058718333333333324,0.0,0.0
House6,2019-01-02 11:00:00,0.06548499999999999,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.666666666666672e-05,0.05195166666666669,0.0,0.0
House6,2019-01-02 12:00:00,0.061953333333333326,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.833333333333336e-05,0.05581333333333333,8.333333333333334e-06,0.0
House6,2019-01-02 13:00:00,0.03674166666666665,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.03330166666666667,0.0,0.0
House6,2019-01-02 14:00:00,0.03553166666666667,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.032805000000000015,5e-06,0.0
House6,2019-01-02 15:00:00,0.2583033333333333,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.833333333333336e-05,0.243845,3.333333333333333e-05,0.0
House6,2019-01-02 16:00:00,0.05416333333333335,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.049683333333333315,2.0000000000000005e-05,0.0
House6,2019-01-02 17:00:00,0.041943333333333326,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.03817666666666666,3.5000000000000004e-05,0.0
House6,2019-01-02 18:00:00,0.1394066666666667,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.10346333333333334,1.5000000000000005e-05,0.0
House6,2019-01-02 19:00:00,0.6637933333333333,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.5e-05,0.10454333333333336,3.3333333333333333e-06,0.0
House6,2019-01-02 20:00:00,0.5437583333333331,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00012333333333333348,0.03976000000000001,5.999999999999999e-05,0.0
House6,2019-01-02 21:00:00,0.021443333333333342,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.16666666666667e-05,0.012316666666666668,8.333333333333334e-06,0.0
House6,2019-01-02 22:00:00,0.04954166666666667,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.030740000000000007,2.5000000000000008e-05,0.0
House6,2019-01-02 23:00:00,0.97441,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00011333333333333345,0.15632166666666664,5.999999999999996e-05,0.0
House6,2019-01-03 00:00:00,0.3350400000000001,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.13068166666666667,0.034325000000000015,6.833333333333329e-05
House6,2019-01-03 01:00:00,2.1361816666666664,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.0001883333333333334,0.17807333333333336,0.13949833333333336,0.00036000000000000013
House6,2019-01-03 02:00:00,2.1768000000000005,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00018833333333333327,0.15120666666666666,0.1285133333333333,0.0003433333333333333
House6,2019-01-03 03:00:00,1.995875,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00011,0.11464500000000005,0.06768500000000001,0.00016
House6,2019-01-03 04:00:00,2.00973,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.0001083333333333334,0.057636666666666676,0.10094833333333332,0.00020999999999999995
House6,2019-01-03 05:00:00,2.0138683333333334,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010166666666666672,0.04412333333333336,0.10756333333333333,0.0002233333333333333
House6,2019-01-03 06:00:00,1.347545,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,7.33333333333333e-05,0.047265000000000015,0.06313166666666667,0.0001283333333333333
House6,2019-01-03 07:00:00,1.9668050000000008,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.04050833333333336,0.06897666666666663,0.00017333333333333325
House6,2019-01-03 08:00:00,1.95105,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010166666666666672,0.04511499999999999,0.096785,0.0001816666666666664
House6,2019-01-03 09:00:00,1.5384016666666662,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,8.666666666666667e-05,0.045468333333333305,0.08692833333333333,0.00013999999999999993
House6,2019-01-03 10:00:00,1.1019083333333335,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,7.499999999999998e-05,0.04241000000000001,0.07640666666666665,9.5e-05
House6,2019-01-03 11:00:00,0.20732333333333333,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,8.833333333333334e-05,0.048843333333333336,0.06807500000000001,9.16666666666667e-05
House6,2019-01-03 12:00:00,0.30102833333333323,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,8.499999999999999e-05,0.13200666666666666,0.07537833333333334,7.999999999999999e-05
House6,2019-01-03 13:00:00,0.1952783333333333,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.16666666666667e-05,0.01959333333333333,0.07645500000000002,0.00011333333333333336
House6,2019-01-03 14:00:00,0.32918833333333325,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,8.666666666666667e-05,0.07900833333333332,0.07411166666666667,0.00012333333333333345
House6,2019-01-03 15:00:00,0.018501666666666663,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,3.3333333333333333e-06,0.009236666666666669,0.0036716666666666673,0.0
House6,2019-01-03 16:00:00,0.4946400000000001,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.000000000000002e-05,0.2678916666666667,0.09375833333333332,0.00011333333333333336
House6,2019-01-03 17:00:00,0.007263333333333331,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,1.6666666666666669e-06,0.0020266666666666675,0.0021683333333333337,1.6666666666666669e-06
House6,2019-01-03 18:00:00,0.4156083333333333,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.16666666666667e-05,0.08437499999999996,0.126365,0.00016500000000000005
House6,2019-01-03 19:00:00,0.004818333333333336,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.0,0.0008033333333333336,0.0017066666666666645,0.0
House6,2019-01-03 20:00:00,1.2687266666666666,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010166666666666672,0.07689500000000002,0.10947666666666668,0.0001466666666666665
House6,2019-01-03 21:00:00,0.018126666666666662,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,5e-06,0.005396666666666666,0.004336666666666668,0.0
House6,2019-01-03 22:00:00,1.493575,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.333333333333336e-05,0.09454333333333333,0.12520666666666666,0.0002033333333333333
House6,2019-01-03 23:00:00,0.133755,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,6.6666666666666675e-06,0.006008333333333334,0.009718333333333334,5e-06
House6,2019-01-04 00:00:00,1.9881349999999998,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.0001083333333333334,0.1368266666666667,0.11765999999999995,0.00017666666666666674
House6,2019-01-04 01:00:00,1.9923316666666664,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00012833333333333333,0.21863333333333326,0.12377,0.0002633333333333333
House6,2019-01-04 02:00:00,0.9653016666666664,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.19849166666666665,0.05547999999999999,0.0001366666666666668
House6,2019-01-04 03:00:00,1.8811799999999999,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.1541583333333333,0.08869500000000002,0.00018333333333333317
House6,2019-01-04 04:00:00,1.1973266666666669,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.1628266666666667,0.07298833333333335,0.00015333333333333315
House6,2019-01-04 05:00:00,1.2884383333333334,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,7.33333333333333e-05,0.04736833333333334,0.07024666666666665,0.00010833333333333336
House6,2019-01-04 06:00:00,1.3040083333333334,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,6.999999999999998e-05,0.04640666666666668,0.0719716666666667,0.0001
House6,2019-01-04 07:00:00,1.5113033333333328,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,8.499999999999999e-05,0.04603833333333336,0.06291333333333331,0.00011333333333333327
House6,2019-01-04 08:00:00,1.5216099999999997,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,9.333333333333336e-05,0.04529333333333332,0.05585499999999999,0.00011500000000000004
House6,2019-01-04 09:00:00,1.82209,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,0.00010000000000000003,0.04332499999999996,0.06849333333333334,0.00011666666666666668
House6,2019-01-04 10:00:00,1.1250466666666672,2722.51,2,2010,12.0,No,7,3.0,2.0,1.0,1.0,3 phase,4,4,0,0,4,0,4,2,1,8,9,0,0,1,40,1,6.999999999999998e-05,0.038768333333333335,0.06649999999999998,0.0001083333333333334
