House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,AC_kW,UPS_kW,Refrigerator_kW
House5,2018-08-24 22:00:00,0.621315,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.027605000000000008,0.1733316666666667,0.3337216666666666
House5,2018-08-24 23:00:00,0.5800350000000001,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.027543333333333333,0.14871333333333328,0.3278533333333333
House5,2018-08-25 00:00:00,0.5727883333333332,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.030589999999999982,0.16824,0.3405966666666668
House5,2018-08-25 01:00:00,0.13284833333333315,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.005303333333333329,0.0567466666666667,0.06610500000000004
House5,2018-08-25 02:00:00,3.480843333333333,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,1.1121583333333334,0.5166466666666668,0.3618783333333333
House5,2018-08-25 03:00:00,3.4178766666666665,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,1.1655799999999998,0.2869766666666667,0.3386
House5,2018-08-25 04:00:00,3.127113333333334,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,1.1311766666666665,0.2966533333333333,0.33491000000000004
House5,2018-08-25 05:00:00,3.0816316666666665,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,1.1154049999999998,0.3480016666666666,0.34957000000000005
House5,2018-08-25 06:00:00,2.504220000000001,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,1.109298333333333,0.28749666666666673,0.3381066666666668
House5,2018-08-25 07:00:00,2.6517750000000007,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,1.1096033333333335,0.21497166666666664,0.33934000000000003
House5,2018-08-25 08:00:00,1.83049,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.3321383333333329,0.20895833333333336,0.3444100000000001
House5,2018-08-25 09:00:00,2.341498333333333,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,1.1046616666666669,0.19678666666666667,0.3461699999999999
House5,2018-08-25 10:00:00,2.40213,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,1.1619050000000002,0.19493333333333332,0.3410733333333333
House5,2018-08-25 11:00:00,2.6276516666666665,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,1.1720149999999996,0.297745,0.2766733333333334
House5,2018-08-25 12:00:00,1.4291716666666667,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.3816533333333333,0.4058233333333332,0.2785266666666667
House5,2018-08-25 13:00:00,0.8448600000000003,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.004513333333333335,0.3693133333333334,0.3483066666666667
House5,2018-08-25 14:00:00,0.7941983333333332,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0013950000000000006,0.2503150000000001,0.22087999999999994
House5,2018-08-25 15:00:00,1.0829716666666669,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0017283333333333337,0.14368499999999998,0.3582366666666665
House5,2018-08-25 16:00:00,2.2003950000000003,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0020883333333333327,0.09561499999999999,0.3290783333333333
House5,2018-08-25 17:00:00,1.4613050000000003,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.00176,0.14306333333333335,0.2453383333333333
House5,2018-08-25 18:00:00,1.3250433333333331,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0016699999999999998,0.2610083333333333,0.3994700000000001
House5,2018-08-25 19:00:00,0.6151783333333334,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.00926,0.22093166666666667,0.2273083333333333
House5,2018-08-25 20:00:00,1.6848050000000006,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.014183333333333334,0.5674233333333334,0.4632033333333333
House5,2018-08-25 21:00:00,1.9583666666666668,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.014215,0.5200633333333334,0.36575
House5,2018-08-25 22:00:00,0.8511650000000001,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.014085000000000004,0.4308716666666667,0.35108666666666666
House5,2018-08-25 23:00:00,1.8285066666666665,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.8396033333333335,0.6224,0.32310166666666656
House5,2018-08-26 00:00:00,2.3214849999999987,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,1.1767283333333332,0.5296350000000001,0.34306166666666665
House5,2018-08-26 01:00:00,3.323233333333333,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,1.1473616666666666,0.3032649999999999,0.19924833333333336
House5,2018-08-26 02:00:00,3.2859583333333338,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,1.126033333333333,0.26158666666666675,0.3427
House5,2018-08-26 03:00:00,2.748965,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,1.0438,0.11528499999999994,0.262965
House5,2018-08-26 04:00:00,2.612946666666668,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.9267066666666663,0.11578666666666668,0.2874933333333332
House5,2018-08-26 05:00:00,2.7249349999999994,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.7992849999999998,0.38258166666666665,0.31887000000000004
House5,2018-08-26 06:00:00,2.7693283333333336,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.8097700000000003,0.514025,0.3048283333333333
House5,2018-08-26 07:00:00,2.020293333333333,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.8115316666666669,0.3780083333333332,0.243015
House5,2018-08-26 08:00:00,2.189738333333333,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.8553116666666669,0.1995883333333333,0.3396233333333333
House5,2018-08-26 09:00:00,1.956721666666667,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.910515,0.142995,0.2656250000000001
House5,2018-08-26 10:00:00,1.95524,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.6072816666666667,0.2603533333333333,0.352815
House5,2018-08-26 11:00:00,1.266798333333333,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.001513333333333332,0.3095699999999999,0.3514150000000002
House5,2018-08-26 12:00:00,0.8014466666666666,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0013866666666666665,0.29614999999999986,0.399245
House5,2018-08-26 13:00:00,0.7427033333333334,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.004866666666666668,0.38414,0.21610833333333326
House5,2018-08-26 14:00:00,0.9194283333333332,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.004623333333333331,0.4704383333333335,0.3524116666666665
House5,2018-08-26 15:00:00,0.9801716666666668,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0027000000000000023,0.4596583333333332,0.3464933333333333
House5,2018-08-26 16:00:00,1.9253349999999998,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0017566666666666664,0.4486916666666667,0.3403683333333334
House5,2018-08-26 17:00:00,1.0142583333333337,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0005233333333333337,0.2964933333333334,0.4612916666666666
House5,2018-08-26 18:00:00,2.3860783333333333,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.013065000000000002,0.3522066666666667,0.3731533333333331
House5,2018-08-26 19:00:00,0.9995233333333338,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.02161833333333336,0.3086433333333334,0.3326183333333333
House5,2018-08-26 20:00:00,0.7140700000000002,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.013503333333333327,0.2966633333333333,0.3269900000000001
House5,2018-08-26 21:00:00,0.7037599999999998,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.013421666666666669,0.3044616666666667,0.3269866666666666
House5,2018-08-26 22:00:00,1.0763116666666666,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.266815,0.27823833333333337,0.3630649999999999
House5,2018-08-26 23:00:00,2.5930183333333336,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.9943716666666668,0.19913166666666665,0.31928500000000004
House5,2018-08-27 00:00:00,2.0095216666666658,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.832553333333333,0.2597183333333333,0.31667333333333325
House5,2018-08-27 01:00:00,2.529376666666665,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.7341366666666669,0.181825,0.2687683333333333
House5,2018-08-27 02:00:00,1.8407866666666668,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.6355433333333335,0.08560833333333333,0.1782133333333333
House5,2018-08-27 03:00:00,1.1716599999999997,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.6132633333333335,0.13754000000000002,0.17741833333333326
House5,2018-08-27 04:00:00,1.06113,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.5938466666666665,0.14921333333333334,0.1767383333333333
House5,2018-08-27 05:00:00,1.7553999999999996,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.5681116666666666,0.22945,0.20173666666666665
House5,2018-08-27 06:00:00,1.4174033333333336,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.5846833333333332,0.16412333333333334,0.18292333333333327
House5,2018-08-27 07:00:00,1.0376350000000003,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.5900966666666668,0.21675666666666665,0.1809166666666667
House5,2018-08-27 08:00:00,1.0261133333333332,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.3025249999999999,0.4753716666666665,0.20516333333333328
House5,2018-08-27 09:00:00,1.9696266666666669,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.7342566666666668,0.35541500000000004,0.2673533333333333
House5,2018-08-27 10:00:00,1.2683683333333329,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.6837566666666663,0.19039333333333328,0.3537383333333333
House5,2018-08-27 11:00:00,0.7008083333333334,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.12719666666666676,0.18781833333333334,0.3462566666666666
House5,2018-08-27 12:00:00,0.7771516666666666,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0014166666666666663,0.2862033333333332,0.3827433333333332
House5,2018-08-27 13:00:00,0.7767550000000002,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.001458333333333333,0.2516233333333334,0.3402483333333334
House5,2018-08-27 14:00:00,0.6550999999999999,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0014199999999999992,0.24332166666666666,0.3404016666666666
House5,2018-08-27 15:00:00,1.20927,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.4570716666666667,0.2952916666666666,0.3460650000000001
House5,2018-08-27 16:00:00,1.19687,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0012166666666666665,0.634183333333333,0.4018133333333333
House5,2018-08-27 17:00:00,1.7681633333333338,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0018216666666666663,0.63912,0.3574866666666665
House5,2018-08-27 18:00:00,3.2525716666666664,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.7294833333333334,0.3943516666666668,0.3422583333333333
House5,2018-08-27 19:00:00,1.5854833333333334,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,1.0679633333333338,0.09095500000000004,0.3352450000000001
House5,2018-08-27 20:00:00,1.3676183333333338,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.8734133333333336,0.08702666666666667,0.32250666666666666
House5,2018-08-27 21:00:00,0.4818683333333341,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.27150333333333304,0.03760666666666659,0.13542500000000046
House5,2018-08-27 22:00:00,1.1873566666666664,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.153495,0.38535,0.24493166666666666
House5,2018-08-27 23:00:00,2.7382500000000003,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,1.0127016666666664,0.31422,0.3619216666666665
House5,2018-08-28 00:00:00,2.459878333333334,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.9444233333333332,0.2684983333333333,0.32547999999999994
House5,2018-08-28 01:00:00,1.5284449999999994,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.6230433333333323,0.17393166666666662,0.22358499999999973
House5,2018-08-28 02:00:00,2.6678033333333326,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.8819499999999998,0.3394449999999999,0.3435149999999999
House5,2018-08-28 03:00:00,2.2340150000000003,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.6888850000000002,0.31362166666666674,0.33394333333333337
House5,2018-08-28 04:00:00,1.9641,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.6462083333333333,0.18897666666666665,0.3255683333333334
House5,2018-08-28 05:00:00,1.9787633333333328,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.657265,0.2800033333333334,0.261575
House5,2018-08-28 06:00:00,1.8874666666666668,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.6553066666666666,0.21145,0.3185083333333333
House5,2018-08-28 07:00:00,1.7784316666666666,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.7007599999999996,0.1738616666666667,0.3372299999999999
House5,2018-08-28 08:00:00,0.9748583333333334,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.21533833333333333,0.3636283333333333,0.3395
House5,2018-08-28 09:00:00,0.8921499999999998,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0016416666666666667,0.21256000000000005,0.33205166666666663
House5,2018-08-28 10:00:00,1.5504966666666664,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.8529433333333334,0.319585,0.33145166666666664
House5,2018-08-28 11:00:00,1.4096116666666665,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.4753116666666667,0.3488066666666666,0.32347000000000004
House5,2018-08-28 12:00:00,1.2614700000000003,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.3822383333333335,0.4475,0.3301783333333333
House5,2018-08-28 13:00:00,0.958441666666667,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0013733333333333327,0.4815383333333334,0.329315
House5,2018-08-28 14:00:00,0.17858333333333398,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.00029166666666666664,0.07740333333333299,0.06974500000000007
House5,2018-08-28 15:00:00,0.7780549999999998,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0004049999999999999,0.4591366666666668,0.2352066666666668
House5,2018-08-28 16:00:00,1.25897,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0035183333333333325,0.7150766666666668,0.3649966666666667
House5,2018-08-28 17:00:00,0.09154333333333327,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.00029166666666666637,0.05399499999999997,0.027869999999999995
House5,2018-08-28 18:00:00,2.678616666666668,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.01512666666666666,0.9382066666666664,0.377905
House5,2018-08-28 19:00:00,1.7606083333333336,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.019058333333333337,0.5597616666666667,0.3492750000000001
House5,2018-08-28 20:00:00,0.8796366666666668,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.015473333333333337,0.4379333333333333,0.3401033333333334
House5,2018-08-28 21:00:00,0.1486733333333334,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0029549999999999954,0.0665733333333333,0.06844166666666675
House5,2018-08-28 22:00:00,1.14173,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.011566666666666664,0.5239883333333333,0.33878
House5,2018-08-28 23:00:00,2.4711366666666668,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.9430149999999996,0.4564766666666666,0.2896683333333333
House5,2018-08-29 00:00:00,0.15061500000000005,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.01811333333333333,0.03804333333333333,0.025480000000000003
House5,2018-08-29 01:00:00,1.6064866666666695,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.4132049999999994,0.2526316666666662,0.2179316666666664
House5,2018-08-29 02:00:00,0.023698333333333363,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0065999999999999965,0.0033599999999999962,0.0025000000000000014
House5,2018-08-29 03:00:00,0.02370000000000004,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0065999999999999965,0.0033599999999999962,0.0025000000000000014
House5,2018-08-29 04:00:00,2.5832533333333334,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.7280733333333335,0.4523400000000001,0.3226883333333333
House5,2018-08-29 05:00:00,2.7591299999999994,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.819961666666667,0.5298200000000002,0.3546033333333335
House5,2018-08-29 06:00:00,2.213270000000001,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.9511633333333334,0.26582666666666666,0.3556799999999999
House5,2018-08-29 07:00:00,2.275141666666667,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.9597283333333332,0.2640466666666666,0.35034166666666666
House5,2018-08-29 08:00:00,1.8813050000000004,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.5858133333333331,0.2333933333333334,0.3489633333333334
House5,2018-08-29 09:00:00,1.95661,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.7045433333333333,0.13206833333333332,0.340455
House5,2018-08-29 10:00:00,1.1884366666666668,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.4880583333333332,0.18225999999999995,0.3416733333333331
House5,2018-08-29 11:00:00,0.8904566666666667,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0017666666666666649,0.18271666666666672,0.34079999999999994
House5,2018-08-29 12:00:00,0.9147616666666668,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0015216666666666653,0.35036666666666666,0.43818500000000005
House5,2018-08-29 13:00:00,0.5039016666666672,3267.01,2,1985,11.0,No,5,2.0,1.0,1.0,1.0,3 phase,5,4,0,1,5,0,2,2,1,6,6,1,1,1,14,1,0.0007549999999999997,0.2242966666666664,0.1924833333333336
