House_ID,Date_Time,Usage_kW,Property_Area_sqft,No_of_Floors,Building_Year,Ceiling_Height_ft,Ceiling_Insulation,Total_No_of_Rooms,Bedrooms,Livingrooms,Drawingrooms,Kitchen,Connection_Type,No_of_People,Adults_14_to_60,Children_0_to_13,Seniors,Permanent_Residents,Temporary_Residents,No_of_ACs,No_of_Refrigerators,No_of_WashingMachines,No_of_Electronic_Devices,No_of_Fans,No_of_Water_Pumps,No_of_Electric_Heaters,No_of_Irons,No_of_Lighting_Devices,No_of_UPS,Kitchen_kW,AC_BR_kW,AC_BR_kW.1,AC_BR_kW.2
House23,2018-06-21 05:00:00,1.3112716666666668,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.008994999999999998,0.44613,0.01476166666666667,0.4022466666666665
House23,2018-06-21 06:00:00,1.2776500000000004,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.005966666666666665,0.0017883333333333336,0.05149666666666669,0.409115
House23,2018-06-21 07:00:00,0.628445,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.008658333333333334,0.001036666666666667,0.0016216666666666669,0.4301499999999999
House23,2018-06-21 08:00:00,0.977066666666667,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.019088333333333325,0.0010816666666666672,0.023115000000000004,0.3345583333333333
House23,2018-06-21 09:00:00,0.22417166666666646,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.00929,0.0005433333333333337,0.008178333333333334,0.003871666666666668
House23,2018-06-21 10:00:00,0.2019166666666668,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.025276666666666663,0.0005950000000000003,0.0007850000000000003,0.0013033333333333304
House23,2018-06-21 11:00:00,1.0539683333333334,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.022220000000000004,0.8942399999999998,0.0010066666666666668,0.0005133333333333332
House23,2018-06-21 12:00:00,1.1399666666666666,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.02621,0.9462316666666668,0.0014049999999999998,0.000375
House23,2018-06-21 13:00:00,0.891855,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.041471666666666684,0.6932283333333333,0.0015633333333333332,0.00019833333333333318
House23,2018-06-21 14:00:00,0.7408299999999998,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.010284999999999999,0.5718066666666667,0.001013333333333334,0.00014833333333333316
House23,2018-06-21 15:00:00,0.8338983333333333,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.02256,0.5771050000000002,0.0018433333333333331,0.00020000000000000006
House23,2018-06-21 16:00:00,0.5616183333333334,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.013085,0.36853999999999976,0.00121,0.00023833333333333315
House23,2018-06-21 17:00:00,0.16718000000000002,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.015001666666666668,0.0004916666666666669,0.0011083333333333331,0.0003866666666666669
House23,2018-06-21 18:00:00,0.20153,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.0044399999999999995,0.000501666666666667,0.0007066666666666669,0.0003866666666666669
House23,2018-06-21 19:00:00,0.19633166666666668,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.023831666666666657,0.0004500000000000005,0.0016749999999999994,0.00034999999999999994
House23,2018-06-21 20:00:00,0.19383333333333325,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.015114999999999996,0.00035000000000000027,0.001971666666666668,0.0003266666666666668
House23,2018-06-21 21:00:00,0.9497166666666668,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.01765333333333333,0.6683466666666666,0.001485,0.0004366666666666664
House23,2018-06-21 22:00:00,1.0887950000000002,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.012140000000000005,0.8958266666666665,0.0011866666666666664,0.0002883333333333333
House23,2018-06-21 23:00:00,2.35571,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.01747,0.6339033333333332,0.03756666666666668,0.5552283333333333
House23,2018-06-22 00:00:00,3.5741216666666658,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.0031983333333333325,0.5090116666666666,0.015706666666666664,1.3641933333333336
House23,2018-06-22 01:00:00,3.0518383333333343,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.0066366666666666674,0.5001,0.04110500000000001,0.9534633333333336
House23,2018-06-22 02:00:00,2.542016666666668,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.006501666666666666,0.4833883333333333,0.055376666666666664,0.7239233333333334
House23,2018-06-22 03:00:00,2.332720000000001,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.003998333333333333,0.4957316666666668,0.025995000000000004,0.6023283333333332
House23,2018-06-22 04:00:00,1.5359333333333332,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.0029083333333333326,0.3776283333333332,0.011353333333333328,0.4690866666666666
House23,2018-06-22 05:00:00,1.3915366666666666,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.0030066666666666666,0.4270150000000002,0.00805666666666667,0.43597499999999983
House23,2018-06-22 06:00:00,1.0164933333333337,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.002925,0.4000333333333334,0.0010233333333333331,0.44004166666666666
House23,2018-06-22 07:00:00,0.5386183333333334,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.021501666666666662,0.09374000000000003,0.002366666666666667,0.2776716666666661
House23,2018-06-22 08:00:00,0.6581983333333333,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.014530000000000003,0.0007383333333333334,0.02340333333333333,0.0035883333333333314
House23,2018-06-22 09:00:00,0.26967666666666673,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.015211666666666663,0.000541666666666667,0.001896666666666668,0.0037933333333333313
House23,2018-06-22 10:00:00,0.38362666666666656,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.015825,0.2370833333333333,0.00037833333333333366,0.0037483333333333296
House23,2018-06-22 11:00:00,1.0757833333333335,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.03379166666666667,0.904873333333333,0.00037000000000000027,0.0032416666666666644
House23,2018-06-22 12:00:00,0.682653333333334,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.016606666666666662,0.4787816666666668,0.0004483333333333333,0.003026666666666667
House23,2018-06-22 13:00:00,0.17641166666666624,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.020243333333333263,0.1199316666666667,0.00011833333333333333,0.0012333333333333356
House23,2018-06-22 14:00:00,1.2146966666666663,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.032488333333333334,0.9042033333333332,0.0002433333333333332,0.002264999999999999
House23,2018-06-22 15:00:00,0.4989733333333338,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.01989,0.31899499999999964,0.0002183333333333333,0.0018616666666666664
House23,2018-06-22 16:00:00,0.11267666666666667,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.00061,0.07444166666666667,2.666666666666667e-05,0.0003733333333333333
House23,2018-06-22 17:00:00,1.2604233333333332,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.01820999999999999,0.9682633333333333,0.0004383333333333335,0.0031999999999999967
House23,2018-06-22 18:00:00,0.8298500000000002,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.01002833333333333,0.5519333333333332,0.0005533333333333334,0.0034833333333333326
House23,2018-06-22 19:00:00,0.8289816666666664,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.01890166666666666,0.6974100000000001,0.0004950000000000001,0.0037266666666666655
House23,2018-06-22 20:00:00,0.7866750000000001,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.017271666666666668,0.5315483333333334,0.0004366666666666668,0.0032099999999999967
House23,2018-06-22 21:00:00,0.6387499999999999,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.003686666666666667,0.5098783333333333,0.0003966666666666668,9.333333333333334e-05
House23,2018-06-22 22:00:00,1.087653333333333,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.01146,0.44497,0.0005116666666666667,0.413525
House23,2018-06-22 23:00:00,2.19165,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.015416666666666662,0.4811216666666666,0.014536666666666663,0.7559166666666666
House23,2018-06-23 00:00:00,2.556059999999999,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.042328333333333336,0.6123716666666666,0.14300999999999994,0.4676750000000001
House23,2018-06-23 01:00:00,2.4293366666666665,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.16568166666666662,0.52431,0.3271866666666667,0.4350350000000001
House23,2018-06-23 02:00:00,2.0672333333333333,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.13198333333333334,0.3894550000000001,0.3298916666666666,0.4264650000000001
House23,2018-06-23 03:00:00,1.9827633333333337,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.1616766666666667,0.4790666666666668,0.27208666666666664,0.4165333333333334
House23,2018-06-23 04:00:00,0.4242416666666671,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.029751666666666583,0.08347333333333364,0.075925,0.09149333333333316
House23,2018-06-23 05:00:00,2.1375916666666663,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.13323833333333335,0.5063416666666669,0.21068,0.6070133333333333
House23,2018-06-23 06:00:00,1.1491683333333331,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.10579166666666663,0.31165166666666644,0.021915,0.4705383333333335
House23,2018-06-23 07:00:00,1.1533399999999998,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.08579333333333332,0.3940633333333333,0.022030000000000008,0.3830966666666667
House23,2018-06-23 08:00:00,1.5861083333333332,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.09676166666666668,0.2739633333333334,0.2431666666666667,0.3893616666666668
House23,2018-06-23 09:00:00,0.7126916666666667,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.1471616666666666,0.13120000000000004,0.04146000000000007,0.031444999999999966
House23,2018-06-23 10:00:00,0.4751516666666667,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.2426283333333334,0.0007083333333333335,0.0004866666666666668,0.0004800000000000001
House23,2018-06-23 11:00:00,0.4331800000000001,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.3806516666666668,0.0010866666666666666,0.0006499999999999999,0.0002549999999999998
House23,2018-06-23 12:00:00,0.4863066666666666,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.4147016666666665,0.0014850000000000002,0.00041666666666666653,0.00012000000000000004
House23,2018-06-23 13:00:00,1.988538333333333,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.2642083333333332,0.1876133333333333,0.0017833333333333332,0.0002383333333333333
House23,2018-06-23 14:00:00,3.8138449999999997,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.3709583333333332,0.9646966666666668,0.001426666666666667,0.0008483333333333334
House23,2018-06-23 15:00:00,2.339855,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.3777283333333333,0.6195116666666667,0.0009016666666666668,0.000511666666666667
House23,2018-06-23 16:00:00,1.5992133333333334,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.3471883333333334,0.6635299999999997,0.0004533333333333331,0.0005716666666666668
House23,2018-06-23 17:00:00,4.1599466666666665,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.3964566666666668,0.4730316666666664,0.0004516666666666662,0.0009233333333333336
House23,2018-06-23 18:00:00,3.712026666666666,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.2696933333333333,0.0020966666666666646,0.0005316666666666669,0.0007599999999999997
House23,2018-06-23 19:00:00,1.23994,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.17580166666666672,0.001253333333333334,0.0003816666666666668,0.0005150000000000006
House23,2018-06-23 20:00:00,1.3914183333333334,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.222445,0.8985050000000002,0.00028833333333333315,0.00043333333333333364
House23,2018-06-23 21:00:00,1.2758999999999998,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.2293099999999999,0.67061,0.00014833333333333322,0.00030499999999999993
House23,2018-06-23 22:00:00,1.1283349999999996,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.2399600000000001,0.5733833333333332,0.0001516666666666666,0.00019500000000000013
House23,2018-06-23 23:00:00,2.11125,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.2583816666666667,0.4956616666666668,0.19699166666666665,0.5078900000000001
House23,2018-06-24 00:00:00,3.15349,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.1834716666666667,0.4937516666666665,0.6863600000000001,0.6252466666666666
House23,2018-06-24 01:00:00,2.677456666666666,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.13224333333333335,0.2673333333333329,0.5298250000000001,0.6290350000000001
House23,2018-06-24 02:00:00,2.0509416666666658,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.12261999999999998,0.0017616666666666649,0.4767349999999999,0.4535000000000001
House23,2018-06-24 03:00:00,2.1458249999999994,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.13663333333333336,0.0018249999999999985,0.4778216666666666,0.4291266666666667
House23,2018-06-24 04:00:00,2.523745,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.07867666666666667,0.6292300000000001,0.4431950000000001,0.4144883333333333
House23,2018-06-24 05:00:00,1.5611483333333334,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.07576666666666668,0.4257883333333334,0.15496000000000004,0.4139166666666666
House23,2018-06-24 06:00:00,1.26849,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.06063499999999996,0.5059883333333332,0.019233333333333325,0.4799766666666666
House23,2018-06-24 07:00:00,2.206761666666666,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.08011,0.4964133333333335,0.4064483333333333,0.4858250000000001
House23,2018-06-24 08:00:00,2.517786666666667,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.1402516666666666,0.4309966666666665,0.5669266666666667,0.4502500000000001
House23,2018-06-24 09:00:00,1.699023333333334,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.1661766666666666,0.5111199999999999,0.4275299999999999,0.25886833333333337
House23,2018-06-24 10:00:00,1.0376450000000002,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.2777433333333333,0.0563216666666667,0.2978283333333331,0.00359
House23,2018-06-24 11:00:00,0.65399,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.5635533333333332,0.0010766666666666667,0.018501666666666663,0.0034700000000000004
House23,2018-06-24 12:00:00,0.6010466666666666,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.4867333333333333,0.0010333333333333336,0.018746666666666675,0.003453333333333333
House23,2018-06-24 13:00:00,1.0251633333333336,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.3462800000000001,0.0009799999999999998,0.6227649999999998,0.0032599999999999994
House23,2018-06-24 14:00:00,1.6347133333333332,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.5170649999999999,0.001768333333333333,0.6174116666666666,0.002614999999999999
House23,2018-06-24 15:00:00,1.1552083333333336,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.3811216666666667,0.5266416666666667,0.19361166666666665,0.002913333333333334
House23,2018-06-24 16:00:00,1.6994399999999998,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.3612483333333333,1.2765916666666672,0.020030000000000003,0.002743333333333334
House23,2018-06-24 17:00:00,1.652408333333333,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.3534266666666668,0.8500616666666668,0.020278333333333325,0.002863333333333332
House23,2018-06-24 18:00:00,1.8091716666666675,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.33473,0.8428749999999999,0.02021333333333333,0.0028466666666666657
House23,2018-06-24 19:00:00,1.330831666666667,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.245495,0.829108333333333,0.020641666666666662,0.0030950000000000005
House23,2018-06-24 20:00:00,1.178211666666667,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.19795166666666664,0.8185,0.02018666666666667,0.0029800000000000013
House23,2018-06-24 21:00:00,1.1653016666666665,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.230925,0.8126433333333329,0.01882,0.00035833333333333355
House23,2018-06-24 22:00:00,1.9043366666666668,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.3070816666666667,0.8065399999999999,0.06455333333333332,0.6531633333333333
House23,2018-06-24 23:00:00,4.074966666666667,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.2687683333333333,0.6894766666666668,0.6860533333333332,1.5129466666666669
House23,2018-06-25 00:00:00,3.957039999999997,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.20206999999999994,0.5203833333333334,0.7012266666666667,1.5951083333333334
House23,2018-06-25 01:00:00,3.6188983333333336,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.15948500000000004,0.5132233333333333,0.6991983333333336,1.2752233333333332
House23,2018-06-25 02:00:00,3.142066666666667,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.10378166666666666,0.6266533333333334,0.5743733333333334,0.9076616666666668
House23,2018-06-25 03:00:00,2.6994383333333327,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.10455166666666668,0.5077683333333333,0.413355,0.8813800000000002
House23,2018-06-25 04:00:00,2.513548333333333,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.12137833333333335,0.4974300000000002,0.36887166666666665,0.733911666666667
House23,2018-06-25 05:00:00,2.413401666666666,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.13732833333333333,0.4968766666666665,0.3330699999999999,0.6397483333333334
House23,2018-06-25 06:00:00,1.9398883333333337,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.12742833333333334,0.500695,0.1637366666666666,0.6212900000000001
House23,2018-06-25 07:00:00,1.5318499999999995,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.30031833333333324,0.4265816666666665,0.018695,0.3344166666666666
House23,2018-06-25 08:00:00,1.311338333333333,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.2762866666666667,0.5142216666666666,0.07528666666666667,0.003128333333333333
House23,2018-06-25 09:00:00,0.7808183333333335,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.316705,0.17813333333333353,0.13569666666666685,0.0035166666666666658
House23,2018-06-25 10:00:00,0.4768700000000001,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.4279400000000001,0.0009100000000000004,0.0004916666666666667,0.00363
House23,2018-06-25 11:00:00,0.6172683333333334,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.4997916666666665,0.000976666666666667,0.000576666666666667,0.0035999999999999986
House23,2018-06-25 12:00:00,0.6767283333333333,4900.51,2,2005,10.0,No,10,5.0,2.0,1.0,2.0,3 phase,5,4,3,1,5,5,3,1,1,3,6,0,2,1,6,1,0.38616,0.0008800000000000002,0.0008250000000000001,0.0035416666666666648
